text1,text2,label
Conduire une trottinette,Animer une discussion,0
Installer un logiciel,Faire du stretching,0
Écrire une chanson,Jouer de la batterie,1
Pratiquer le surf,Faire du vélo,1
Jouer au volleyball,Faire du vélo,1
Rédiger un rapport,Faire une sauce,0
Réparer un meuble,Préparer un plat,0
Gérer le stress,Manger équilibré,1
Faire de l'escalade,Faire de la randonnée,1
Négocier un prix,Boire beaucoup d'eau,0
Jouer de la batterie,Conduire un camion,0
Acheter des vêtements,Faire ses comptes,1
Écrire un message,Passer un appel,1
Prendre la parole en public,Envoyer un email,1
Interviewer quelqu'un,Nettoyer la maison,0
Faire un bilan de santé,Jouer au tennis,0
Sculpter une statue,Créer un dessin,1
Chanter une chanson,Pratiquer la relaxation,0
Faire du vélo,Faire de la randonnée,1
Conduire une moto,Conduire un camion,1
Rédiger un rapport,Boire beaucoup d'eau,0
Pratiquer le yoga,Jouer au basketball,1
Jouer au tennis,Cuisiner un rôti,0
Faire le ménage,Faire la vaisselle,1
Créer un site web,Faire de la maintenance,1
Pratiquer le yoga,Développer une application,0
Laver les vitres,Faire la vaisselle,1
Cuisiner des légumes,Préparer une soupe,1
Écrire une chanson,Prendre le train,0
Faire un massage,Aller chez le dentiste,1
Réparer une fuite,Faire un discours,0
Analyser des données,Jouer au tennis,0
Entretenir le jardin,Organiser un placard,1
Faire du ski,Installer une étagère,0
Prendre le train,Utiliser un vélo électrique,1
Demander un crédit,Peindre un mur,0
Cuire du riz,Faire du vélo,0
Faire de la musculation,Jouer au tennis,1
Jouer de la batterie,Jouer du piano,1
Donner des conseils,Créer un cours,1
Ouvrir un compte,Gérer son budget,1
Jouer au volleyball,Jouer au football,1
Faire la vaisselle,Faire une tarte,0
Cuisiner des légumes,Rédiger une lettre,0
Composer une mélodie,Cuisiner un rôti,0
Jouer au tennis,Faire du stretching,0
Pratiquer la relaxation,Prendre l'air frais,1
Corriger des copies,Superviser des élèves,1
Éplucher des légumes,Déployer une application,0
Enseigner les mathématiques,Animer une discussion,1
Peindre un mur,Planter des fleurs,1
Faire une tarte,Peindre à l'aquarelle,0
Ranger la maison,Peindre à l'aquarelle,0
Arroser les plantes,Planter des fleurs,1
Faire du pain,Pratiquer la relaxation,0
Faire du vélo,Jouer au tennis,1
Préparer un dessert,Faire une sauce,1
Faire du shopping,Acheter en ligne,1
Faire un massage,Corriger des copies,0
Peindre un tableau,Composer une mélodie,1
Sculpter une statue,Aller chez le dentiste,0
Jouer de la guitare,Dormir suffisamment,0
Arroser les plantes,Nettoyer la maison,1
Jouer du piano,Composer une chanson,1
Composer une mélodie,Jouer de la guitare,1
Peindre un tableau,Pratiquer le surf,0
Courir un marathon,Prendre un ferry,0
Utiliser un vélo électrique,Donner des conseils,0
Composer une chanson,Créer un dessin,1
Organiser une conférence,Chanter une chanson,0
Préparer une salade,Faire la vaisselle,0
Prendre la parole en public,Dessiner un portrait,0
Prendre un ferry,Épargner de l'argent,0
Aller chez le dentiste,Préparer une soupe,0
Faire une omelette,Automatiser une tâche,0
Prendre la parole en public,Passer un appel,1
Animer une réunion,Donner des conseils,0
Prendre des vitamines,Faire du stretching,1
Prendre soin de sa peau,Gérer son budget,0
Conduire un camion,Conduire une moto,1
Faire un discours,Jouer au tennis,0
Réparer une fuite,Réparer un meuble,1
Faire du vélo,Peindre à l'aquarelle,0
Courir un marathon,Configurer un réseau,0
Faire les courses,Faire du shopping,1
Faire les courses,Faire un discours,0
Arroser les plantes,Retourner un produit,0
Prendre le train,Conduire une voiture,1
Faire du vélo,Gérer le stress,0
Éplucher des légumes,Rédiger une lettre,0
Faire de la physiothérapie,Prendre des vitamines,1
Prendre un ferry,Conduire un tracteur,1
Faire les courses,Calculer ses dépenses,1
Courir un marathon,Faire du shopping,0
Comparer les prix,Faire ses comptes,1
Faire une présentation,Faire ses comptes,0
Faire une présentation,Faire une omelette,0
Acheter des vêtements,Payer ses factures,1
Courir un marathon,Faire du jogging,1
Pratiquer le yoga,Faire de la danse,1
Faire du pain,Préparer un examen,0
Pratiquer la boxe,Préparer une leçon,0
Comparer les prix,Demander un crédit,1
Utiliser un vélo électrique,Faire ses comptes,0
Faire ses comptes,Négocier un prix,1
Faire une sauce,Animer une réunion,0
Utiliser un scooter,Conduire une moto,1
Réparer un meuble,Réparer une fuite,1
Organiser une formation,Évaluer des étudiants,1
Prendre l'air frais,Créer un cours,0
Animer une discussion,Enseigner les mathématiques,1
Préparer une salade,Cuire du riz,1
Utiliser un scooter,Programmer en Python,0
Monitorer un système,Déployer une application,1
Faire la vaisselle,Faire ses comptes,0
Prendre la parole,Écrire un message,1
Écrire une chanson,Sculpter une statue,1
Faire cuire des pâtes,Préparer une soupe,1
Préparer un gâteau,Jouer de la batterie,0
Acheter en ligne,Faire les courses,1
Entretenir le jardin,Faire de la physiothérapie,0
Faire ses comptes,Tester un programme,0
Prendre l'air frais,Négocier un prix,0
Faire du shopping,Composer une mélodie,0
Préparer un gâteau,Faire la vaisselle,0
Corriger des copies,Prendre l'air frais,0
Optimiser un système,Développer une application,1
Faire une présentation,Installer une étagère,0
Expliquer un concept,Envoyer un email,0
Pratiquer la relaxation,Prendre soin de sa peau,1
Éplucher des légumes,Donner un cours,0
Laver les vitres,Faire la vaisselle,1
Sécuriser un serveur,Faire de la maintenance,1
Préparer un plat,Manger équilibré,0
Courir un marathon,Nager en piscine,1
Improviser au piano,Peindre à l'aquarelle,1
Utiliser un taxi,Créer un algorithme,0
Demander un crédit,Créer un site web,0
Faire les courses,Marcher en ville,0
Faire ses comptes,Retourner un produit,1
Utiliser un vélo électrique,Faire la vaisselle,0
Préparer un examen,Animer une discussion,1
Préparer un smoothie,Faire une sauce,1
Faire une tarte,Jouer au basketball,0
Monitorer un système,Créer un site web,1
Jouer au tennis,Faire de l'escalade,1
Faire un massage,Faire de la méditation,1
Faire ses comptes,Interviewer quelqu'un,0
Faire de la danse,Faire de la musculation,1
Utiliser un vélo électrique,Faire un massage,0
Animer une réunion,Sculpter une statue,0
Courir un marathon,Faire de la musculation,1
Jouer de la guitare,Sculpter une statue,1
Conduire un camion,Faire ses comptes,0
Créer un cours,Enseigner les mathématiques,1
Corriger des copies,Expliquer un concept,1
Faire une sauce,Jouer du piano,0
Évaluer des étudiants,Animer une discussion,1
Prendre soin de sa peau,Expliquer un concept,0
Conduire une trottinette,Conduire un tracteur,1
Aller chez le dentiste,Prendre l'air frais,1
Automatiser une tâche,Déployer une application,1
Passer un appel,Faire du networking,1
Réparer un meuble,Faire de la photographie,0
Peindre un mur,Faire la vaisselle,1
Configurer un réseau,Programmer en Python,1
Donner des conseils,Enseigner les mathématiques,1
Programmer en Python,Prendre des vitamines,0
Acheter en ligne,Investir en bourse,1
Épargner de l'argent,Sécuriser un serveur,0
Créer un algorithme,Pratiquer le surf,0
Nager en piscine,Faire de la danse,1
Présenter un projet,Aller chez le dentiste,0
Nager en piscine,Jouer au football,1
Animer un atelier,Préparer une leçon,1
Faire les courses,Acheter des vêtements,1
Faire du jogging,Préparer un examen,0
Retourner un produit,Négocier un prix,1
Faire de la photographie,Jouer de la guitare,1
Évaluer des étudiants,Animer un atelier,1
Jouer du piano,Marcher en ville,0
Composer une chanson,Prendre des vitamines,0
Réparer une fuite,Faire le ménage,1
Interviewer quelqu'un,Faire de l'exercice,0
Cuire du riz,Préparer une leçon,0
Nager en piscine,Automatiser une tâche,0
Interviewer quelqu'un,Prendre la parole en public,1
Préparer une salade,Préparer un gâteau,1
Prendre soin de sa peau,Faire un massage,1
Faire le ménage,Réparer un meuble,1
Créer un site web,Utiliser un vélo électrique,0
Boire beaucoup d'eau,Faire le ménage,0
Ranger la maison,Arroser les plantes,1
Faire de l'exercice,Prendre soin de sa peau,1
Investir en bourse,Acheter des vêtements,1
Évaluer des étudiants,Interviewer quelqu'un,0
Organiser une formation,Animer un atelier,1
Pratiquer la relaxation,Faire de la physiothérapie,1
Jouer du piano,Évaluer des étudiants,0
Créer un dessin,Conduire une voiture,0
Investir en bourse,Donner un cours,0
Animer une réunion,Modérer un débat,1
Utiliser un taxi,Configurer un réseau,0
Acheter en ligne,Faire ses comptes,1
Faire de la musculation,Prendre un ferry,0
Négocier un contrat,Interviewer quelqu'un,1
Dormir suffisamment,Préparer une leçon,0
Réparer un ordinateur,Jouer au volleyball,0
Gérer le stress,Prendre soin de sa peau,1
Développer une application,Jouer au football,0
Prendre des vitamines,Jouer au basketball,0
Manger équilibré,Pratiquer la relaxation,1
Prendre soin de sa peau,Gérer le stress,1
Créer un dessin,Expliquer un concept,0
Jouer au volleyball,Jouer au football,1
Faire une omelette,Courir un marathon,0
Gérer ses finances,Courir un marathon,0
Préparer une salade,Cuisiner un rôti,1
Préparer un dessert,Demander un crédit,0
Corriger des copies,Superviser des élèves,1
Développer une application,Programmer en Python,1
Faire du vélo,Jouer au tennis,1
Nettoyer la maison,Interviewer quelqu'un,0
Faire du shopping,Comparer les prix,1
Superviser des élèves,Évaluer des étudiants,1
Faire une omelette,Sécuriser un serveur,0
Préparer une soupe,Envoyer un email,0
Animer une discussion,Organiser une formation,1
Gérer le stress,Prendre soin de sa peau,1
Faire du vélo,Arroser les plantes,0
Composer une chanson,Composer une mélodie,1
Éplucher des légumes,Préparer un gâteau,1
Organiser une conférence,Utiliser un vélo électrique,0
Automatiser une tâche,Bricoler un objet,0
Préparer une salade,Prendre un bus,0
Écrire une chanson,Cuisiner des légumes,0
Cuisiner un rôti,Faire une sauce,1
Préparer un smoothie,Prendre un bus,0
Faire un bilan de santé,Présenter un projet,0
Manger équilibré,Prendre un bus,0
Dormir suffisamment,Prendre l'air frais,1
Négocier un contrat,Rédiger un rapport,1
Tondre la pelouse,Réparer un meuble,1
Faire une tarte,Nager en piscine,0
Préparer une salade,Prendre soin de sa peau,0
Faire de l'escalade,Faire du vélo,1
Faire un discours,Faire une présentation,1
Réparer une fuite,Dormir suffisamment,0
Faire de la méditation,Gérer le stress,1
Éplucher des légumes,Préparer un plat,1
Développer une application,Nettoyer la maison,0
Faire un bilan de santé,Dormir suffisamment,1
Animer une réunion,Faire un discours,1
Laver les vitres,Expliquer un concept,0
Rédiger une lettre,Faire un discours,1
Jouer au football,Utiliser un taxi,0
Faire une tarte,Préparer un plat,1
Développer une application,Programmer en Python,1
Réparer un ordinateur,Épargner de l'argent,0
Calculer ses dépenses,Épargner de l'argent,1
Prendre un bus,Faire griller de la viande,0
Pratiquer la boxe,Jouer au basketball,1
Faire du networking,Faire une présentation,1
Comparer les prix,Gérer son budget,1
Faire du shopping,Rédiger une lettre,0
Préparer un smoothie,Faire griller de la viande,1
Boire beaucoup d'eau,Manger équilibré,1
Pratiquer la relaxation,Conduire un camion,0
Réparer un meuble,Réparer une fuite,1
Jouer au football,Faire du jogging,1
Prendre soin de sa peau,Modérer un débat,0
Faire de l'auto-stop,Conduire une voiture,1
Pratiquer le yoga,Faire de l'escalade,1
Cuisiner un rôti,Jouer au basketball,0
Prendre des vitamines,Faire un massage,1
Conduire une trottinette,Faire du ski,0
Jouer de la batterie,Faire de la photographie,1
Retourner un produit,Ranger la maison,0
Créer un algorithme,Créer un site web,1
Jouer au football,Jouer au tennis,1
Calculer ses dépenses,Investir en bourse,1
Pratiquer la boxe,Faire du shopping,0
Négocier un contrat,Envoyer un email,1
Faire une présentation,Marcher en ville,0
Cuisiner des légumes,Corriger des copies,0
Faire cuire des pâtes,Donner des conseils,0
Ouvrir un compte,Corriger des copies,0
Faire du tutorat,Préparer un gâteau,0
Faire la vaisselle,Faire le ménage,1
Prendre un ferry,Conduire une trottinette,1
Conduire un tracteur,Prendre l'avion,1
Animer une discussion,Installer un logiciel,0
Acheter des vêtements,Éplucher des légumes,0
Enseigner les mathématiques,Préparer une leçon,1
Évaluer des étudiants,Faire du tutorat,1
Investir en bourse,Prendre la parole,0
Écrire un message,Faire du networking,1
Marcher en ville,Conduire une trottinette,1
Marcher en ville,Créer un site web,0
Préparer une salade,Négocier un prix,0
Organiser une conférence,Prendre la parole en public,1
Consulter un médecin,Créer un cours,0
Passer un appel,Faire une présentation,1
Préparer un plat,Faire un bilan de santé,0
Créer une œuvre,Monitorer un système,0
Utiliser un taxi,Faire cuire des pâtes,0
Faire de la randonnée,Investir en bourse,0
Ranger la maison,Faire de la physiothérapie,0
Faire du vélo,Improviser au piano,0
Faire une tarte,Faire cuire des pâtes,1
Faire de la photographie,Envoyer un email,0
Faire de la musculation,Courir un marathon,1
Écrire un message,Préparer un gâteau,0
Ranger la maison,Réparer un meuble,1
Pratiquer le yoga,Retourner un produit,0
Épargner de l'argent,Faire une présentation,0
Faire du vélo,Peindre à l'aquarelle,0
Réparer une fuite,Faire du vélo,0
Installer un logiciel,Consulter un médecin,0
Organiser une conférence,Dessiner un portrait,0
Courir un marathon,Interviewer quelqu'un,0
Cuisiner un rôti,Réparer une fuite,0
Analyser des données,Créer un site web,1
Dormir suffisamment,Faire un massage,1
Peindre un mur,Ranger la maison,1
Cuire du riz,Éplucher des légumes,1
Faire de la randonnée,Écrire un message,0
Analyser des données,Créer un site web,1
Aller chez le dentiste,Prendre le train,0
Écrire un message,Organiser une conférence,1
Négocier un prix,Calculer ses dépenses,1
Gérer le stress,Faire un bilan de santé,1
Organiser un placard,Optimiser un système,0
Écrire une chanson,Jouer du violon,1
Jouer du piano,Improviser au piano,1
Prendre le métro,Faire de la randonnée,0
Faire de la physiothérapie,Réparer un meuble,0
Faire un discours,Interviewer quelqu'un,1
Composer une mélodie,Créer une œuvre,1
Laver les vitres,Jouer du piano,0
Faire de la photographie,Évaluer des étudiants,0
Déployer une application,Créer une base de données,1
Tondre la pelouse,Jouer du piano,0
Manger équilibré,Consulter un médecin,1
Entretenir le jardin,Bricoler un objet,1
Dormir suffisamment,Boire beaucoup d'eau,1
Créer un cours,Consulter un médecin,0
Envoyer un email,Pratiquer la relaxation,0
Présenter un projet,Organiser une formation,0
Jouer au tennis,Peindre un mur,0
Peindre à l'aquarelle,Préparer une leçon,0
Négocier un contrat,Jouer du piano,0
Faire de l'escalade,Marcher en ville,0
Faire de la photographie,Jouer du violon,1
Faire de la musculation,Faire du vélo,1
Faire du shopping,Monitorer un système,0
Rédiger un rapport,Pratiquer le surf,0
Sécuriser un serveur,Créer un dessin,0
Développer une application,Faire une omelette,0
Développer une application,Faire de la maintenance,1
Créer un dessin,Écrire une chanson,1
Jouer du piano,Déployer une application,0
Faire une présentation,Créer un cours,1
Calculer ses dépenses,Ouvrir un compte,1
Passer un appel,Faire un discours,1
Analyser des données,Monitorer un système,1
Créer une base de données,Faire un discours,0
Créer une base de données,Installer un logiciel,1
Animer une réunion,Préparer un plat,0
Négocier un contrat,Modérer un débat,1
Faire de l'escalade,Courir un marathon,1
Faire ses comptes,Investir en bourse,1
Faire de l'exercice,Ouvrir un compte,0
Faire de la maintenance,Rédiger un rapport,0
Tailler les arbres,Planter des fleurs,1
Animer un atelier,Faire du tutorat,1
Donner des conseils,Superviser des élèves,1
Faire une sauce,Prendre la parole en public,0
Gérer ses finances,Faire du shopping,1
Marcher en ville,Prendre un bus,1
Programmer en Python,Développer une application,1
Faire de la photographie,Sculpter une statue,1
Calculer ses dépenses,Faire ses comptes,1
Animer une réunion,Prendre la parole en public,1
Déployer une application,Cuire du riz,0
Rédiger un rapport,Présenter un projet,1
Faire de la maintenance,Optimiser un système,1
Bricoler un objet,Faire du pain,0
Entretenir le jardin,Composer une chanson,0
Présenter un projet,Interviewer quelqu'un,1
Prendre soin de sa peau,Faire de la physiothérapie,1
Négocier un contrat,Faire une présentation,1
Déployer une application,Faire un bilan de santé,0
Faire de la musculation,Gérer son budget,0
Prendre un ferry,Courir un marathon,0
Prendre soin de sa peau,Animer une discussion,0
Faire de l'exercice,Prendre soin de sa peau,1
Conduire un tracteur,Conduire une trottinette,1
Pratiquer la relaxation,Retourner un produit,0
Écrire une chanson,Jouer de la batterie,1
Préparer une soupe,Cuisiner un rôti,1
Prendre l'avion,Faire du vélo,1
Déployer une application,Créer un algorithme,1
Pratiquer la relaxation,Aller chez le dentiste,1
Utiliser un taxi,Faire de l'auto-stop,1
Réparer un ordinateur,Faire de la maintenance,1
Faire du networking,Programmer en Python,0
Conduire une trottinette,Utiliser un taxi,1
Faire une présentation,Consulter un médecin,0
Conduire un tracteur,Jouer du violon,0
Utiliser un taxi,Conduire une trottinette,1
Bricoler un objet,Calculer ses dépenses,0
Prendre l'air frais,Faire de la physiothérapie,1
Corriger des copies,Acheter des vêtements,0
Créer un algorithme,Faire du jogging,0
Faire cuire des pâtes,Nettoyer la maison,0
Réparer un meuble,Installer une étagère,1
Réparer un meuble,Développer une application,0
Jouer au football,Faire de l'exercice,0
Faire une présentation,Réparer un meuble,0
Faire les courses,Pratiquer le yoga,0
Conduire un camion,Conduire une trottinette,1
Demander un crédit,Faire de la photographie,0
Cuire du riz,Corriger des copies,0
Négocier un prix,Demander un crédit,1
Faire du ski,Écrire une chanson,0
Préparer un plat,Créer une base de données,0
Faire du shopping,Calculer ses dépenses,1
Ouvrir un compte,Faire un massage,0
Réparer un meuble,Laver les vitres,1
Planter des fleurs,Écrire une chanson,0
Faire une présentation,Corriger des copies,1
Utiliser un taxi,Bricoler un objet,0
Prendre soin de sa peau,Jouer au basketball,0
Faire du jogging,Pratiquer le surf,1
Peindre un tableau,Interviewer quelqu'un,0
Animer un atelier,Corriger des copies,1
Chanter une chanson,Faire une présentation,0
Jouer au tennis,Jouer au football,1
Utiliser un vélo électrique,Préparer un dessert,0
Négocier un contrat,Interviewer quelqu'un,1
Modérer un débat,Investir en bourse,0
Calculer ses dépenses,Acheter des vêtements,1
Faire de la musculation,Dormir suffisamment,0
Ranger la maison,Improviser au piano,0
Entretenir le jardin,Faire du shopping,0
Pratiquer le yoga,Pratiquer la boxe,1
Utiliser un vélo électrique,Conduire une trottinette,1
Faire du networking,Écrire un message,1
Envoyer un email,Faire une présentation,1
Planter des fleurs,Gérer ses finances,0
Préparer une salade,Faire une sauce,1
Faire de la physiothérapie,Consulter un médecin,1
Peindre un tableau,Organiser un placard,0
Prendre la parole en public,Prendre un bus,0
Retourner un produit,Conduire une moto,0
Tester un programme,Configurer un réseau,1
Créer une base de données,Automatiser une tâche,1
Programmer en Python,Sécuriser un serveur,1
Pratiquer la boxe,Faire de la randonnée,1
Prendre des vitamines,Superviser des élèves,0
Expliquer un concept,Nettoyer la maison,0
Faire la vaisselle,Préparer un plat,0
Faire du pain,Éplucher des légumes,1
Faire une omelette,Préparer un smoothie,1
Jouer au tennis,Courir un marathon,1
Préparer un gâteau,Faire cuire des pâtes,1
Épargner de l'argent,Gérer ses finances,1
Jouer du piano,Animer une discussion,0
Pratiquer le yoga,Créer une base de données,0
Monitorer un système,Développer une application,1
Gérer son budget,Sculpter une statue,0
Cuire du riz,Faire une tarte,1
Gérer ses finances,Prendre le métro,0
Animer une réunion,Jouer au tennis,0
Faire un discours,Modérer un débat,1
Acheter en ligne,Faire ses comptes,1
Faire du vélo,Réparer un meuble,0
Jouer au football,Optimiser un système,0
Conduire une moto,Marcher en ville,1
Nager en piscine,Créer un dessin,0
Tondre la pelouse,Négocier un contrat,0
Animer un atelier,Arroser les plantes,0
Préparer une soupe,Tondre la pelouse,0
Donner un cours,Évaluer des étudiants,1
Sécuriser un serveur,Faire un bilan de santé,0
Comparer les prix,Retourner un produit,1
Faire une omelette,Faire du pain,1
Faire du vélo,Faire de la musculation,1
Prendre un bus,Prendre des vitamines,0
Aller chez le dentiste,Peindre un tableau,0
Prendre des vitamines,Interviewer quelqu'un,0
Pratiquer le surf,Pratiquer la relaxation,0
Manger équilibré,Cuisiner un rôti,0
Enseigner les mathématiques,Corriger des copies,1
Prendre un ferry,Boire beaucoup d'eau,0
Bricoler un objet,Laver les vitres,1
Modérer un débat,Faire une présentation,1
Dormir suffisamment,Analyser des données,0
Pratiquer le yoga,Rédiger un rapport,0
Expliquer un concept,Enseigner une langue,1
Faire le ménage,Conduire une trottinette,0
Acheter des vêtements,Faire du shopping,1
Composer une mélodie,Écrire une chanson,1
Nettoyer la maison,Prendre le train,0
Donner des conseils,Faire un discours,0
Jouer de la batterie,Improviser au piano,1
Prendre l'avion,Utiliser un scooter,1
Faire une sauce,Préparer un gâteau,1
Cuire du riz,Corriger des copies,0
Jouer du violon,Composer une mélodie,1
Conduire une trottinette,Prendre l'avion,1
Faire de la musculation,Conduire un tracteur,0
Chanter une chanson,Sécuriser un serveur,0
Donner des conseils,Faire une présentation,1
Composer une chanson,Réparer une fuite,0
Organiser une conférence,Passer un appel,1
Acheter des vêtements,Investir en bourse,1
Peindre à l'aquarelle,Présenter un projet,0
Pratiquer le surf,Jouer de la guitare,0
Faire du shopping,Préparer une leçon,0
Prendre la parole en public,Prendre la parole,1
Courir un marathon,Configurer un réseau,0
Faire du tutorat,Utiliser un vélo électrique,0
Préparer un dessert,Ranger la maison,0
Cuisiner des légumes,Faire du pain,1
Faire de la méditation,Écrire une chanson,0
Faire du vélo,Pratiquer le surf,1
Enseigner les mathématiques,Manger équilibré,0
Conduire une trottinette,Superviser des élèves,0
Conduire un tracteur,Faire de l'escalade,0
Bricoler un objet,Tailler les arbres,1
Peindre un tableau,Calculer ses dépenses,0
Prendre la parole,Rédiger un rapport,1
Sécuriser un serveur,Analyser des données,1
Faire de la musculation,Jouer au volleyball,1
Écrire une chanson,Faire de la maintenance,0
Déployer une application,Préparer une salade,0
Ranger la maison,Bricoler un objet,1
Faire la vaisselle,Faire du networking,0
Programmer en Python,Créer un site web,1
Conduire un tracteur,Monitorer un système,0
Faire du vélo,Conduire un camion,0
Prendre soin de sa peau,Consulter un médecin,1
Monitorer un système,Programmer en Python,1
Courir un marathon,Jouer au basketball,1
Courir un marathon,Préparer un dessert,0
Faire de la danse,Demander un crédit,0
Conduire une trottinette,Prendre l'avion,1
Retourner un produit,Ouvrir un compte,1
Installer un logiciel,Prendre des vitamines,0
Réparer une fuite,Faire de la maintenance,0
Jouer au football,Écrire un message,0
Prendre des vitamines,Jouer au football,0
Animer une discussion,Expliquer un concept,1
Présenter un projet,Prendre la parole en public,1
Faire un discours,Faire du networking,1
Créer un algorithme,Monitorer un système,1
Épargner de l'argent,Enseigner les mathématiques,0
Épargner de l'argent,Faire les courses,1
Faire cuire des pâtes,Faire du vélo,0
Donner des conseils,Faire du tutorat,1
Utiliser un vélo électrique,Donner des conseils,0
Donner un cours,Entretenir le jardin,0
Configurer un réseau,Enseigner une langue,0
Jouer au football,Jouer au volleyball,1
Jouer du violon,Créer une œuvre,1
Installer une étagère,Tondre la pelouse,1
Peindre un tableau,Faire de la photographie,1
Planter des fleurs,Retourner un produit,0
Ouvrir un compte,Gérer ses finances,1
Sculpter une statue,Créer un cours,0
Prendre l'avion,Faire cuire des pâtes,0
Créer un algorithme,Investir en bourse,0
Arroser les plantes,Planter des fleurs,1
Interviewer quelqu'un,Animer une réunion,1
Peindre un mur,Monitorer un système,0
Investir en bourse,Créer un dessin,0
Conduire une trottinette,Aller chez le dentiste,0
Préparer une soupe,Cuire du riz,1
Éplucher des légumes,Prendre la parole en public,0
Conduire une trottinette,Prendre un ferry,1
Animer une réunion,Analyser des données,0
Ranger la maison,Planter des fleurs,1
Faire un bilan de santé,Jouer de la guitare,0
Pratiquer la boxe,Organiser une conférence,0
Faire la vaisselle,Ranger la maison,1
Négocier un contrat,Faire un discours,1
Faire de la méditation,Aller chez le dentiste,1
Aller chez le dentiste,Prendre soin de sa peau,1
Jouer du piano,Sculpter une statue,1
Donner un cours,Jouer de la guitare,0
Passer un appel,Rédiger une lettre,1
Faire griller de la viande,Préparer une soupe,1
Réparer un meuble,Prendre un bus,0
Investir en bourse,Animer une réunion,0
Animer un atelier,Conduire une trottinette,0
Gérer son budget,Dessiner un portrait,0
Dessiner un portrait,Jouer du piano,1
Rédiger une lettre,Automatiser une tâche,0
Prendre un bus,Prendre l'avion,1
Faire la vaisselle,Préparer un smoothie,0
Préparer une salade,Préparer un plat,1
Calculer ses dépenses,Créer une œuvre,0
Faire de l'escalade,Épargner de l'argent,0
Organiser une formation,Faire du stretching,0
Prendre la parole en public,Gérer ses finances,0
Donner des conseils,Retourner un produit,0
Faire la vaisselle,Préparer un plat,0
Faire une présentation,Animer une discussion,1
Faire ses comptes,Acheter des vêtements,1
Courir un marathon,Planter des fleurs,0
Peindre un tableau,Chanter une chanson,1
Passer un appel,Courir un marathon,0
Organiser une formation,Animer un atelier,1
Présenter un projet,Monitorer un système,0
Conduire un camion,Conduire un tracteur,1
Jouer du violon,Écrire une chanson,1
Gérer son budget,Retourner un produit,1
Rédiger une lettre,Entretenir le jardin,0
Bricoler un objet,Arroser les plantes,1
Créer un algorithme,Faire du stretching,0
Faire de la danse,Courir un marathon,1
Modérer un débat,Faire du networking,1
Jouer au football,Faire de l'escalade,1
Faire griller de la viande,Tailler les arbres,0
Monitorer un système,Déployer une application,1
Créer un algorithme,Programmer en Python,1
Dormir suffisamment,Faire un bilan de santé,1
Corriger des copies,Préparer un examen,1
Prendre des vitamines,Faire de l'exercice,1
Cuisiner un rôti,Faire de l'escalade,0
Donner des conseils,Superviser des élèves,1
Faire de la randonnée,Nager en piscine,1
Jouer au basketball,Animer une discussion,0
Donner un cours,Gérer son budget,0
Rédiger un rapport,Tondre la pelouse,0
Demander un crédit,Pratiquer la relaxation,0
Prendre un bus,Sécuriser un serveur,0
Tailler les arbres,Peindre à l'aquarelle,0
Programmer en Python,Évaluer des étudiants,0
Faire de la maintenance,Tester un programme,1
Préparer une soupe,Faire cuire des pâtes,1
Nettoyer la maison,Donner des conseils,0
Faire les courses,Acheter en ligne,1
Éplucher des légumes,Préparer une soupe,1
Tailler les arbres,Sécuriser un serveur,0
Donner des conseils,Expliquer un concept,1
Créer une base de données,Passer un appel,0
Faire une présentation,Animer un atelier,1
Monitorer un système,Optimiser un système,1
Faire de l'exercice,Composer une chanson,0
Pratiquer la relaxation,Retourner un produit,0
Arroser les plantes,Prendre la parole,0
Donner un cours,Ouvrir un compte,0
Programmer en Python,Créer une base de données,1
Faire un discours,Cuisiner des légumes,0
Faire les courses,Faire du stretching,0
Conduire un tracteur,Modérer un débat,0
Faire de l'auto-stop,Utiliser un scooter,1
Faire du jogging,Faire une omelette,0
Tondre la pelouse,Faire une présentation,0
Faire griller de la viande,Faire cuire des pâtes,1
Cuisiner un rôti,Aller chez le dentiste,0
Conduire un tracteur,Faire de l'auto-stop,1
Laver les vitres,Faire de l'exercice,0
Comparer les prix,Pratiquer la relaxation,0
Créer une œuvre,Arroser les plantes,0
Prendre la parole en public,Jouer de la batterie,0
Tailler les arbres,Installer une étagère,1
Ranger la maison,Évaluer des étudiants,0
Prendre des vitamines,Chanter une chanson,0
Improviser au piano,Réparer un ordinateur,0
Développer une application,Configurer un réseau,1
Conduire un camion,Pratiquer le surf,0
Superviser des élèves,Nager en piscine,0
Expliquer un concept,Enseigner les mathématiques,1
Jouer du violon,Créer un dessin,1
Corriger des copies,Créer un dessin,0
Faire de l'exercice,Prendre l'air frais,1
Évaluer des étudiants,Superviser des élèves,1
Conduire un camion,Conduire une voiture,1
Préparer un dessert,Faire une omelette,1
Faire ses comptes,Acheter en ligne,1
Modérer un débat,Faire une présentation,1
Aller chez le dentiste,Faire un massage,1
Faire une sauce,Dessiner un portrait,0
Sécuriser un serveur,Faire un discours,0
Nager en piscine,Gérer ses finances,0
Faire de la physiothérapie,Faire de la maintenance,0
Utiliser un taxi,Automatiser une tâche,0
Faire de la photographie,Peindre un tableau,1
Tailler les arbres,Sécuriser un serveur,0
Prendre un bus,Analyser des données,0
Superviser des élèves,Donner un cours,1
Automatiser une tâche,Créer un site web,1
Gérer ses finances,Comparer les prix,1
Faire du vélo,Conduire une moto,0
Interviewer quelqu'un,Faire une présentation,1
