text1,text2,label
Créer un algorithme,Créer un site web,1
Passer un appel,Jouer du violon,0
Configurer un réseau,Créer un site web,1
Préparer un examen,Prendre la parole,0
Conduire une trottinette,Faire du jogging,0
Expliquer un concept,Faire de la randonnée,0
Jouer au tennis,Jouer au volleyball,1
Jouer au volleyball,Prendre soin de sa peau,0
Laver les vitres,Réparer une fuite,1
Préparer un examen,Faire du vélo,0
Expliquer un concept,Corriger des copies,1
Faire de l'exercice,Prendre des vitamines,1
Préparer une salade,Faire une sauce,1
Passer un appel,Préparer un dessert,0
Calculer ses dépenses,Prendre la parole,0
Gérer ses finances,Jouer au volleyball,0
Faire une sauce,Faire griller de la viande,1
Organiser un placard,Ranger la maison,1
Jouer de la guitare,Utiliser un scooter,0
Laver les vitres,Nettoyer la maison,1
Éplucher des légumes,Dessiner un portrait,0
Déployer une application,Faire une tarte,0
Préparer un examen,Utiliser un scooter,0
Sculpter une statue,Prendre la parole,0
Présenter un projet,Cuisiner des légumes,0
Modérer un débat,Faire de la physiothérapie,0
Préparer un gâteau,Faire du ski,0
Écrire une chanson,Prendre la parole,0
Consulter un médecin,Faire un bilan de santé,1
Faire de l'exercice,Jouer du piano,0
Animer une réunion,Rédiger une lettre,1
Faire de la danse,Bricoler un objet,0
Jouer au basketball,Tailler les arbres,0
Faire de l'auto-stop,Éplucher des légumes,0
Interviewer quelqu'un,Prendre la parole en public,1
Interviewer quelqu'un,Préparer une leçon,0
Animer une réunion,Développer une application,0
Jouer du violon,Automatiser une tâche,0
Conduire un tracteur,Écrire une chanson,0
Entretenir le jardin,Conduire un tracteur,0
Faire les courses,Animer une réunion,0
Faire de la maintenance,Déployer une application,1
Gérer ses finances,Créer un algorithme,0
Prendre la parole en public,Investir en bourse,0
Faire une sauce,Conduire une trottinette,0
Modérer un débat,Prendre un bus,0
Pratiquer la relaxation,Prendre l'air frais,1
Animer une réunion,Demander un crédit,0
Négocier un contrat,Écrire un message,1
Jouer de la batterie,Composer une chanson,1
Pratiquer le yoga,Faire cuire des pâtes,0
Créer un site web,Déployer une application,1
Conduire un tracteur,Utiliser un taxi,1
Gérer ses finances,Faire du shopping,1
Faire du vélo,Faire du ski,1
Faire une sauce,Faire un bilan de santé,0
Ranger la maison,Pratiquer le surf,0
Boire beaucoup d'eau,Faire de la méditation,1
Donner des conseils,Animer un atelier,1
Modérer un débat,Animer une réunion,1
Chanter une chanson,Faire du tutorat,0
Expliquer un concept,Installer une étagère,0
Installer un logiciel,Gérer le stress,0
Faire du jogging,Pratiquer le yoga,1
Corriger des copies,Prendre la parole,0
Faire la vaisselle,Composer une chanson,0
Faire une omelette,Prendre la parole en public,0
Prendre la parole,Faire une tarte,0
Pratiquer le surf,Demander un crédit,0
Faire de la méditation,Consulter un médecin,1
Tester un programme,Développer une application,1
Installer un logiciel,Optimiser un système,1
Corriger des copies,Superviser des élèves,1
Sécuriser un serveur,Programmer en Python,1
Faire une sauce,Préparer un smoothie,1
Tester un programme,Déployer une application,1
Gérer ses finances,Créer une base de données,0
Calculer ses dépenses,Préparer une soupe,0
Prendre soin de sa peau,Faire de la physiothérapie,1
Conduire une trottinette,Conduire un tracteur,1
Jouer de la batterie,Faire du tutorat,0
Faire de la danse,Faire de la musculation,1
Faire une sauce,Éplucher des légumes,1
Installer une étagère,Arroser les plantes,1
Calculer ses dépenses,Acheter en ligne,1
Faire de la méditation,Prendre soin de sa peau,1
Dormir suffisamment,Faire de la physiothérapie,1
Faire de la danse,Faire de la randonnée,1
Créer un site web,Faire de la maintenance,1
Consulter un médecin,Conduire un tracteur,0
Prendre un ferry,Boire beaucoup d'eau,0
Dormir suffisamment,Jouer de la batterie,0
Utiliser un vélo électrique,Faire de l'exercice,0
Prendre un ferry,Manger équilibré,0
Réparer un meuble,Créer une base de données,0
Conduire une trottinette,Conduire une voiture,1
Rédiger une lettre,Déployer une application,0
Corriger des copies,Préparer une leçon,1
Tester un programme,Réparer un ordinateur,1
Faire une omelette,Animer une réunion,0
Analyser des données,Faire un massage,0
Peindre un tableau,Jouer du piano,1
Prendre la parole,Faire de la physiothérapie,0
Chanter une chanson,Dessiner un portrait,1
Faire du ski,Faire de la danse,1
Corriger des copies,Faire une présentation,1
Conduire un tracteur,Faire de la photographie,0
Faire de l'exercice,Rédiger un rapport,0
Aller chez le dentiste,Entretenir le jardin,0
Calculer ses dépenses,Donner un cours,0
Interviewer quelqu'un,Tester un programme,0
Faire de l'auto-stop,Prendre un ferry,1
Prendre la parole en public,Créer une base de données,0
Conduire une voiture,Gérer son budget,0
Calculer ses dépenses,Payer ses factures,1
Interviewer quelqu'un,Payer ses factures,0
Expliquer un concept,Rédiger une lettre,0
Faire la vaisselle,Réparer une fuite,1
Conduire une voiture,Chanter une chanson,0
Tester un programme,Faire les courses,0
Déployer une application,Installer un logiciel,1
Tester un programme,Monitorer un système,1
Faire une omelette,Corriger des copies,0
Nager en piscine,Animer une discussion,0
Demander un crédit,Organiser une formation,0
Faire de l'auto-stop,Faire du vélo,1
Peindre un tableau,Organiser une formation,0
Faire la vaisselle,Ranger la maison,1
Faire du jogging,Gérer ses finances,0
Envoyer un email,Corriger des copies,0
Prendre l'air frais,Faire un bilan de santé,1
Faire de la randonnée,Chanter une chanson,0
Faire de la danse,Nager en piscine,1
Faire de la physiothérapie,Prendre l'air frais,1
Dormir suffisamment,Sécuriser un serveur,0
Chanter une chanson,Créer un dessin,1
Conduire un camion,Sculpter une statue,0
Négocier un contrat,Faire du networking,1
Expliquer un concept,Enseigner une langue,1
Organiser une formation,Laver les vitres,0
Sécuriser un serveur,Créer un site web,1
Programmer en Python,Jouer au volleyball,0
Demander un crédit,Optimiser un système,0
Faire de la maintenance,Programmer en Python,1
Préparer un gâteau,Préparer un smoothie,1
Créer un dessin,Jouer du violon,1
Courir un marathon,Faire du jogging,1
Courir un marathon,Payer ses factures,0
Éplucher des légumes,Arroser les plantes,0
Rédiger une lettre,Passer un appel,1
Gérer ses finances,Calculer ses dépenses,1
Interviewer quelqu'un,Modérer un débat,1
Faire une sauce,Préparer un plat,1
Faire de l'escalade,Faire du ski,1
Prendre l'air frais,Faire de l'exercice,1
Faire griller de la viande,Sécuriser un serveur,0
Optimiser un système,Créer un site web,1
Créer un dessin,Jouer du piano,1
Créer une base de données,Utiliser un vélo électrique,0
Faire le ménage,Écrire un message,0
Faire de la randonnée,Pratiquer le yoga,1
Présenter un projet,Courir un marathon,0
Éplucher des légumes,Faire du pain,1
Demander un crédit,Peindre un tableau,0
Ranger la maison,Faire de la danse,0
Prendre la parole,Faire un discours,1
Faire une omelette,Faire cuire des pâtes,1
Optimiser un système,Faire de la musculation,0
Ranger la maison,Nettoyer la maison,1
Peindre un tableau,Peindre à l'aquarelle,1
Conduire un camion,Faire griller de la viande,0
Calculer ses dépenses,Installer une étagère,0
Créer un algorithme,Investir en bourse,0
Animer une réunion,Interviewer quelqu'un,1
Conduire une voiture,Créer une œuvre,0
Dormir suffisamment,Faire de l'exercice,1
Programmer en Python,Gérer le stress,0
Prendre la parole,Sécuriser un serveur,0
Éplucher des légumes,Préparer un plat,1
Prendre un ferry,Prendre le métro,1
Optimiser un système,Réparer un ordinateur,1
Prendre le train,Automatiser une tâche,0
Prendre soin de sa peau,Boire beaucoup d'eau,1
Dormir suffisamment,Utiliser un vélo électrique,0
Configurer un réseau,Installer un logiciel,1
Prendre la parole,Prendre l'air frais,0
Courir un marathon,Nager en piscine,1
Animer une discussion,Enseigner une langue,1
Expliquer un concept,Faire cuire des pâtes,0
Faire du shopping,Faire de la physiothérapie,0
Corriger des copies,Animer un atelier,1
Pratiquer le surf,Préparer une soupe,0
Planter des fleurs,Enseigner les mathématiques,0
Donner des conseils,Organiser une formation,1
Jouer de la guitare,Créer un dessin,1
Animer une réunion,Prendre l'avion,0
Créer un dessin,Peindre à l'aquarelle,1
Calculer ses dépenses,Épargner de l'argent,1
Créer un site web,Tester un programme,1
Prendre l'air frais,Épargner de l'argent,0
Faire de la randonnée,Créer un cours,0
Faire un discours,Évaluer des étudiants,0
Prendre soin de sa peau,Tailler les arbres,0
Jouer du violon,Créer un dessin,1
Modérer un débat,Négocier un contrat,1
Préparer une salade,Nettoyer la maison,0
Prendre soin de sa peau,Peindre à l'aquarelle,0
Faire les courses,Monitorer un système,0
Présenter un projet,Préparer une leçon,0
Nager en piscine,Tondre la pelouse,0
Prendre soin de sa peau,Aller chez le dentiste,1
Créer un algorithme,Optimiser un système,1
Conduire une voiture,Faire de l'auto-stop,1
Gérer ses finances,Envoyer un email,0
Composer une mélodie,Peindre à l'aquarelle,1
Installer un logiciel,Marcher en ville,0
Envoyer un email,Présenter un projet,1
Donner des conseils,Chanter une chanson,0
Faire du vélo,Faire de la musculation,1
Envoyer un email,Cuisiner des légumes,0
Planter des fleurs,Utiliser un taxi,0
Analyser des données,Créer un site web,1
Sculpter une statue,Cuire du riz,0
Pratiquer le surf,Courir un marathon,1
Courir un marathon,Ouvrir un compte,0
Automatiser une tâche,Courir un marathon,0
Créer un site web,Faire de la maintenance,1
Entretenir le jardin,Ranger la maison,1
Jouer de la batterie,Installer une étagère,0
Écrire une chanson,Faire une omelette,0
Configurer un réseau,Sécuriser un serveur,1
Préparer une salade,Préparer un smoothie,1
Composer une mélodie,Retourner un produit,0
Boire beaucoup d'eau,Pratiquer la relaxation,1
Faire de la danse,Jouer au basketball,1
Prendre un ferry,Conduire une voiture,1
Prendre des vitamines,Donner des conseils,0
Faire du vélo,Faire de la danse,1
Jouer au volleyball,Préparer un gâteau,0
Conduire un camion,Prendre un bus,1
Faire de la danse,Pratiquer la boxe,1
Courir un marathon,Enseigner une langue,0
Pratiquer le surf,Pratiquer la boxe,1
Prendre l'air frais,Dormir suffisamment,1
Faire griller de la viande,Chanter une chanson,0
Développer une application,Préparer une soupe,0
Faire du ski,Jouer au volleyball,1
Jouer au volleyball,Jouer au football,1
Jouer au tennis,Faire du networking,0
Passer un appel,Modérer un débat,1
Corriger des copies,Animer une discussion,1
Faire le ménage,Tailler les arbres,1
Cuire du riz,Faire une sauce,1
Passer un appel,Faire de la physiothérapie,0
Animer une discussion,Faire de la physiothérapie,0
Jouer au tennis,Faire du ski,1
Faire un discours,Présenter un projet,1
Faire de la randonnée,Pratiquer la boxe,1
Cuire du riz,Éplucher des légumes,1
Animer une discussion,Développer une application,0
Utiliser un vélo électrique,Conduire un camion,1
Donner des conseils,Peindre à l'aquarelle,0
Interviewer quelqu'un,Faire une présentation,1
Prendre la parole,Prendre soin de sa peau,0
Faire un bilan de santé,Jouer au tennis,0
Faire du stretching,Faire une présentation,0
Prendre soin de sa peau,Consulter un médecin,1
Programmer en Python,Créer une base de données,1
Créer une base de données,Pratiquer la relaxation,0
Consulter un médecin,Aller chez le dentiste,1
Prendre des vitamines,Faire un bilan de santé,1
Passer un appel,Enseigner les mathématiques,0
Prendre un ferry,Créer un site web,0
Peindre un tableau,Faire une sauce,0
Faire un discours,Modérer un débat,1
Faire du vélo,Faire du ski,1
Peindre un tableau,Tester un programme,0
Aller chez le dentiste,Utiliser un taxi,0
Planter des fleurs,Laver les vitres,1
Développer une application,Prendre des vitamines,0
Utiliser un vélo électrique,Faire de l'auto-stop,1
Installer une étagère,Ranger la maison,1
Prendre l'air frais,Faire un bilan de santé,1
Créer un site web,Automatiser une tâche,1
Faire de la danse,Corriger des copies,0
Faire les courses,Conduire une trottinette,0
Expliquer un concept,Animer un atelier,1
Jouer de la batterie,Réparer un ordinateur,0
Planter des fleurs,Tailler les arbres,1
Prendre la parole en public,Interviewer quelqu'un,1
Faire la vaisselle,Conduire une trottinette,0
Créer un dessin,Faire un discours,0
Sécuriser un serveur,Calculer ses dépenses,0
Faire de la danse,Courir un marathon,1
Pratiquer la relaxation,Marcher en ville,0
Acheter des vêtements,Utiliser un taxi,0
Faire de l'exercice,Développer une application,0
Développer une application,Réparer un ordinateur,1
Faire de la photographie,Prendre le train,0
Installer une étagère,Entretenir le jardin,1
Cuire du riz,Préparer un gâteau,1
Écrire une chanson,Dessiner un portrait,1
Réparer un meuble,Entretenir le jardin,1
Négocier un contrat,Faire de la musculation,0
Prendre soin de sa peau,Planter des fleurs,0
Prendre l'air frais,Bricoler un objet,0
Composer une mélodie,Composer une chanson,1
Programmer en Python,Automatiser une tâche,1
Conduire une voiture,Enseigner les mathématiques,0
Réparer un meuble,Installer une étagère,1
Créer un dessin,Jouer de la guitare,1
Corriger des copies,Courir un marathon,0
Jouer de la batterie,Consulter un médecin,0
Faire du stretching,Pratiquer le yoga,0
Superviser des élèves,Faire une présentation,1
Jouer de la guitare,Préparer un plat,0
Animer une discussion,Superviser des élèves,1
Optimiser un système,Faire de la musculation,0
Organiser un placard,Chanter une chanson,0
Analyser des données,Peindre un mur,0
Prendre un ferry,Organiser une conférence,0
Donner des conseils,Organiser une formation,1
Prendre le train,Conduire un camion,1
Jouer de la batterie,Installer un logiciel,0
Créer une base de données,Créer un site web,1
Automatiser une tâche,Faire du shopping,0
Jouer au basketball,Faire de la danse,1
Présenter un projet,Négocier un contrat,1
Animer une discussion,Conduire un camion,0
Peindre un mur,Optimiser un système,0
Faire de la physiothérapie,Faire une omelette,0
Faire de la physiothérapie,Dormir suffisamment,1
Acheter des vêtements,Écrire un message,0
Automatiser une tâche,Optimiser un système,1
Faire une sauce,Donner des conseils,0
Jouer du violon,Ranger la maison,0
Faire du jogging,Pratiquer le surf,1
Interviewer quelqu'un,Faire de la musculation,0
Programmer en Python,Modérer un débat,0
Nager en piscine,Calculer ses dépenses,0
Faire du stretching,Gérer le stress,1
Acheter des vêtements,Retourner un produit,1
Organiser une formation,Faire une présentation,1
Peindre un tableau,Conduire une trottinette,0
Faire un bilan de santé,Faire cuire des pâtes,0
Animer une discussion,Donner des conseils,1
Prendre soin de sa peau,Faire du stretching,1
Conduire un tracteur,Faire le ménage,0
Créer un dessin,Faire de la photographie,1
Éplucher des légumes,Présenter un projet,0
Rédiger une lettre,Prendre la parole,1
Optimiser un système,Faire du vélo,0
Faire les courses,Faire du shopping,1
Acheter des vêtements,Investir en bourse,1
Faire un discours,Conduire un camion,0
Réparer un meuble,Évaluer des étudiants,0
Prendre la parole en public,Rédiger une lettre,1
Éplucher des légumes,Peindre un tableau,0
Négocier un contrat,Rédiger un rapport,1
Conduire une trottinette,Marcher en ville,1
Jouer de la guitare,Jouer du piano,1
Faire un bilan de santé,Faire un massage,1
Créer une base de données,Optimiser un système,1
Utiliser un vélo électrique,Enseigner une langue,0
Envoyer un email,Faire du networking,1
Faire une omelette,Écrire un message,0
Prendre soin de sa peau,Manger équilibré,1
Faire de la randonnée,Sculpter une statue,0
Faire de l'exercice,Faire de la physiothérapie,1
Faire de la randonnée,Jouer au basketball,1
Jouer du violon,Dessiner un portrait,1
Nager en piscine,Pratiquer le yoga,1
Créer un site web,Automatiser une tâche,1
Entretenir le jardin,Bricoler un objet,1
Conduire un camion,Faire un discours,0
Utiliser un vélo électrique,Conduire une trottinette,1
Tester un programme,Analyser des données,1
Utiliser un vélo électrique,Planter des fleurs,0
Rédiger une lettre,Organiser une conférence,1
Interviewer quelqu'un,Rédiger un rapport,1
Automatiser une tâche,Sécuriser un serveur,1
Nager en piscine,Préparer un dessert,0
Prendre la parole,Préparer un plat,0
Réparer un meuble,Organiser un placard,1
Faire du ski,Préparer un gâteau,0
Conduire un camion,Utiliser un scooter,1
Courir un marathon,Aller chez le dentiste,0
Superviser des élèves,Créer un cours,1
Faire de l'exercice,Pratiquer la relaxation,1
Faire une omelette,Faire cuire des pâtes,1
Sculpter une statue,Faire de la physiothérapie,0
Créer un site web,Déployer une application,1
Préparer un gâteau,Faire cuire des pâtes,1
Sculpter une statue,Comparer les prix,0
Faire une sauce,Faire cuire des pâtes,1
Composer une mélodie,Faire de la maintenance,0
Interviewer quelqu'un,Créer une œuvre,0
Faire les courses,Négocier un prix,1
Pratiquer le surf,Faire une tarte,0
Faire un discours,Analyser des données,0
Pratiquer la relaxation,Donner des conseils,0
Modérer un débat,Jouer au basketball,0
Envoyer un email,Expliquer un concept,0
Faire de la photographie,Peindre à l'aquarelle,1
Installer un logiciel,Configurer un réseau,1
Faire de la photographie,Faire une tarte,0
Tester un programme,Faire les courses,0
Faire du vélo,Jouer au volleyball,1
Créer un dessin,Animer une discussion,0
Composer une mélodie,Programmer en Python,0
Préparer un examen,Faire une présentation,1
Superviser des élèves,Prendre un ferry,0
Automatiser une tâche,Tondre la pelouse,0
Consulter un médecin,Pratiquer la relaxation,1
Créer un algorithme,Superviser des élèves,0
Faire du shopping,Jouer du piano,0
Jouer de la batterie,Prendre la parole en public,0
Faire un bilan de santé,Jouer du piano,0
Courir un marathon,Jouer au basketball,1
Boire beaucoup d'eau,Faire un massage,1
Faire du shopping,Épargner de l'argent,1
Passer un appel,Faire une présentation,0
Prendre la parole en public,Jouer du piano,0
Rédiger une lettre,Faire un discours,1
Faire les courses,Prendre le métro,0
Passer un appel,Nettoyer la maison,0
Dormir suffisamment,Faire de la méditation,1
Faire de la physiothérapie,Prendre des vitamines,1
Conduire une voiture,Faire de l'auto-stop,1
Créer une base de données,Automatiser une tâche,1
Laver les vitres,Faire de la maintenance,0
Conduire une trottinette,Prendre le métro,1
Réparer un meuble,Bricoler un objet,1
Peindre un mur,Investir en bourse,0
Présenter un projet,Jouer au football,0
Peindre un mur,Laver les vitres,1
Préparer une salade,Cuire du riz,1
Organiser un placard,Jouer de la guitare,0
Préparer une salade,Sécuriser un serveur,0
Programmer en Python,Composer une chanson,0
Interviewer quelqu'un,Rédiger une lettre,1
Prendre soin de sa peau,Faire un massage,1
Pratiquer la relaxation,Faire un bilan de santé,1
Faire du ski,Jouer au tennis,1
Expliquer un concept,Faire du networking,0
Gérer ses finances,Calculer ses dépenses,1
Organiser une formation,Enseigner les mathématiques,1
Courir un marathon,Écrire une chanson,0
Jouer au tennis,Préparer un dessert,0
Négocier un contrat,Interviewer quelqu'un,1
Entretenir le jardin,Dessiner un portrait,0
Courir un marathon,Utiliser un scooter,0
Faire de l'escalade,Jouer au tennis,1
Faire une omelette,Cuisiner un rôti,1
Conduire une trottinette,Tailler les arbres,0
Boire beaucoup d'eau,Dormir suffisamment,1
Jouer au basketball,Développer une application,0
Prendre le train,Improviser au piano,0
Jouer du violon,Jouer de la guitare,1
Jouer de la batterie,Peindre à l'aquarelle,1
Prendre la parole,Planter des fleurs,0
Faire de la maintenance,Rédiger une lettre,0
Faire de la photographie,Entretenir le jardin,0
Sécuriser un serveur,Réparer un ordinateur,1
Modérer un débat,Cuire du riz,0
Organiser une formation,Superviser des élèves,1
Prendre la parole,Faire du networking,1
Prendre la parole,Envoyer un email,1
Déployer une application,Demander un crédit,0
Animer une réunion,Modérer un débat,1
Faire du shopping,Faire de la photographie,0
Organiser un placard,Entretenir le jardin,1
Déployer une application,Réparer un ordinateur,1
Automatiser une tâche,Créer une base de données,1
Préparer une soupe,Conduire une trottinette,0
Cuire du riz,Conduire un tracteur,0
Animer une discussion,Donner un cours,1
Expliquer un concept,Animer un atelier,1
Composer une mélodie,Jouer de la batterie,1
Boire beaucoup d'eau,Faire ses comptes,0
Faire du shopping,Épargner de l'argent,1
Animer une discussion,Organiser une formation,1
Faire de la randonnée,Faire de l'escalade,1
Utiliser un vélo électrique,Utiliser un taxi,1
Entretenir le jardin,Faire du shopping,0
Faire de l'exercice,Prendre des vitamines,1
Peindre un tableau,Expliquer un concept,0
Tester un programme,Sécuriser un serveur,1
Organiser un placard,Arroser les plantes,1
Conduire une voiture,Faire de l'auto-stop,1
Conduire une voiture,Faire de l'auto-stop,1
Jouer au basketball,Pratiquer la boxe,1
Faire du shopping,Ouvrir un compte,1
Faire griller de la viande,Modérer un débat,0
Faire du jogging,Tester un programme,0
Donner des conseils,Préparer un examen,1
Prendre le train,Faire du shopping,0
Chanter une chanson,Peindre à l'aquarelle,1
Organiser un placard,Gérer le stress,0
Créer un site web,Bricoler un objet,0
Entretenir le jardin,Faire le ménage,1
Planter des fleurs,Faire de l'escalade,0
Composer une mélodie,Peindre à l'aquarelle,1
Tester un programme,Utiliser un vélo électrique,0
Déployer une application,Dormir suffisamment,0
Conduire une voiture,Dessiner un portrait,0
Faire de la photographie,Dessiner un portrait,1
Créer un site web,Développer une application,1
Analyser des données,Gérer son budget,0
Corriger des copies,Prendre des vitamines,0
Faire le ménage,Arroser les plantes,1
Créer un site web,Optimiser un système,1
Boire beaucoup d'eau,Pratiquer la relaxation,1
Créer une base de données,Créer un site web,1
Faire de la photographie,Peindre à l'aquarelle,1
Organiser un placard,Faire de la méditation,0
Courir un marathon,Demander un crédit,0
Faire les courses,Payer ses factures,1
Préparer une salade,Utiliser un taxi,0
Dormir suffisamment,Faire de l'exercice,1
Faire du shopping,Faire les courses,1
Préparer une soupe,Faire du shopping,0
Faire de la photographie,Composer une mélodie,1
Prendre soin de sa peau,Dormir suffisamment,1
Jouer au basketball,Faire du jogging,1
Faire la vaisselle,Faire du shopping,0
Préparer un gâteau,Cuire du riz,1
Faire du vélo,Corriger des copies,0
Courir un marathon,Nager en piscine,1
Interviewer quelqu'un,Faire du vélo,0
Faire une omelette,Faire une tarte,1
Négocier un contrat,Faire un discours,1
Jouer du violon,Peindre un tableau,1
Jouer du violon,Faire de la maintenance,0
Tester un programme,Configurer un réseau,1
Configurer un réseau,Créer un dessin,0
Créer un dessin,Faire du ski,0
Expliquer un concept,Préparer une leçon,1
Entretenir le jardin,Laver les vitres,1
Présenter un projet,Écrire un message,1
Organiser une formation,Faire une présentation,1
Développer une application,Ranger la maison,0
Sécuriser un serveur,Créer une base de données,1
Configurer un réseau,Créer un algorithme,1
Corriger des copies,Faire du tutorat,1
Interviewer quelqu'un,Faire une présentation,1
Boire beaucoup d'eau,Prendre soin de sa peau,1
Consulter un médecin,Aller chez le dentiste,1
Prendre le train,Écrire un message,0
Faire du stretching,Gérer le stress,1
Sécuriser un serveur,Installer un logiciel,1
Conduire un camion,Prendre un bus,1
Développer une application,Installer un logiciel,1
Faire de la randonnée,Faire la vaisselle,0
Faire une sauce,Dessiner un portrait,0
Courir un marathon,Animer un atelier,0
Faire une omelette,Gérer le stress,0
Programmer en Python,Faire du vélo,0
Pratiquer le yoga,Sécuriser un serveur,0
Créer une base de données,Faire de la maintenance,1
Faire du shopping,Gérer son budget,1
Faire griller de la viande,Faire du pain,1
Peindre un tableau,Monitorer un système,0
Cuire du riz,Préparer une soupe,1
Faire du ski,Pratiquer la boxe,1
Créer un site web,Peindre un mur,0
Éplucher des légumes,Cuisiner un rôti,1
Demander un crédit,Programmer en Python,0
Faire du jogging,Pratiquer le yoga,1
Faire une omelette,Préparer un dessert,1
Préparer un gâteau,Préparer un plat,1
Créer un site web,Optimiser un système,1
Réparer un meuble,Arroser les plantes,1
Faire de la méditation,Faire un massage,1
Faire un bilan de santé,Gérer le stress,1
Peindre un tableau,Créer une œuvre,1
Programmer en Python,Sécuriser un serveur,1
Pratiquer le yoga,Préparer une soupe,0
Conduire un camion,Ouvrir un compte,0
Pratiquer le surf,Pratiquer le yoga,1
Installer une étagère,Organiser une formation,0
Faire de la maintenance,Enseigner une langue,0
Faire de la maintenance,Programmer en Python,1
Automatiser une tâche,Prendre un bus,0
Acheter des vêtements,Ouvrir un compte,1
Faire un bilan de santé,Prendre soin de sa peau,1
Prendre la parole,Jouer de la guitare,0
Prendre des vitamines,Réparer un meuble,0
Prendre la parole,Animer une réunion,1
Animer une discussion,Cuire du riz,0
Négocier un contrat,Passer un appel,1
Préparer un gâteau,Faire une présentation,0
Faire de la photographie,Rédiger une lettre,0
Prendre l'air frais,Gérer le stress,1
Installer une étagère,Tailler les arbres,1
Ranger la maison,Utiliser un scooter,0
Négocier un contrat,Comparer les prix,0
Faire une omelette,Cuire du riz,1
Jouer de la guitare,Jouer du piano,1
Prendre des vitamines,Aller chez le dentiste,1
Demander un crédit,Réparer un meuble,0
Entretenir le jardin,Bricoler un objet,1
Calculer ses dépenses,Acheter en ligne,1
Faire du vélo,Jouer au volleyball,1
Entretenir le jardin,Utiliser un taxi,0
Interviewer quelqu'un,Réparer un meuble,0
Faire de la physiothérapie,Réparer un ordinateur,0
Conduire une voiture,Faire du vélo,1
Faire griller de la viande,Faire du jogging,0
Donner des conseils,Préparer une leçon,1
Prendre l'air frais,Prendre le train,0
Tester un programme,Payer ses factures,0
Réparer un meuble,Créer un algorithme,0
Faire le ménage,Tondre la pelouse,1
Installer une étagère,Tondre la pelouse,1
Faire griller de la viande,Préparer une soupe,1
Conduire une voiture,Cuire du riz,0
Faire du vélo,Écrire un message,0
Jouer de la batterie,Laver les vitres,0
Donner des conseils,Animer une discussion,1
Conduire un camion,Bricoler un objet,0
Faire du ski,Tester un programme,0
Faire de la danse,Faire du shopping,0
Faire du ski,Consulter un médecin,0
Faire le ménage,Faire du ski,0
Prendre la parole en public,Organiser une conférence,1
Utiliser un vélo électrique,Faire de l'auto-stop,1
Présenter un projet,Interviewer quelqu'un,1
Faire de la physiothérapie,Faire de l'escalade,0
Faire de la physiothérapie,Faire de l'exercice,1
Pratiquer le surf,Faire un discours,0
Faire de l'escalade,Passer un appel,0
Conduire une trottinette,Utiliser un taxi,1
Sculpter une statue,Faire une présentation,0
Installer un logiciel,Tester un programme,1
Prendre des vitamines,Manger équilibré,1
Prendre la parole,Rédiger un rapport,1
Organiser une formation,Enseigner les mathématiques,1
Conduire une trottinette,Conduire un tracteur,1
Expliquer un concept,Prendre un ferry,0
Faire les courses,Épargner de l'argent,1
Faire de la danse,Faire de la musculation,1
Éplucher des légumes,Préparer un gâteau,1
Faire la vaisselle,Ranger la maison,1
Préparer un gâteau,Passer un appel,0
Conduire une voiture,Faire le ménage,0
Faire une sauce,Déployer une application,0
Faire une sauce,Cuisiner des légumes,1
Faire de la physiothérapie,Pratiquer la relaxation,1
Prendre un ferry,Marcher en ville,1
Jouer au basketball,Gérer son budget,0
Prendre le train,Utiliser un scooter,1
Faire le ménage,Composer une mélodie,0
Ranger la maison,Improviser au piano,0
Optimiser un système,Développer une application,1
Demander un crédit,Organiser un placard,0
Préparer un gâteau,Préparer une soupe,1
Conduire un tracteur,Faire de la méditation,0
Tester un programme,Programmer en Python,1
Faire de la physiothérapie,Utiliser un taxi,0
Corriger des copies,Donner des conseils,1
Prendre le train,Prendre la parole,0
Présenter un projet,Prendre la parole en public,1
Jouer du violon,Retourner un produit,0
Programmer en Python,Analyser des données,1
Faire de la maintenance,Aller chez le dentiste,0
Présenter un projet,Écrire un message,1
Préparer un examen,Chanter une chanson,0
Courir un marathon,Faire du ski,1
Préparer une salade,Préparer un gâteau,1
Passer un appel,Installer une étagère,0
Déployer une application,Configurer un réseau,1
Jouer au basketball,Acheter en ligne,0
Jouer au basketball,Faire de la danse,1
Organiser un placard,Réparer un meuble,1
Planter des fleurs,Passer un appel,0
Aller chez le dentiste,Prendre des vitamines,1
Jouer du violon,Peindre un tableau,1
Expliquer un concept,Dessiner un portrait,0
Calculer ses dépenses,Retourner un produit,1
Jouer de la guitare,Jouer de la batterie,1
Créer un dessin,Tester un programme,0
Créer une base de données,Monitorer un système,1
Installer un logiciel,Analyser des données,1
Préparer un gâteau,Évaluer des étudiants,0
Installer une étagère,Bricoler un objet,1
Composer une mélodie,Créer une œuvre,1
Faire du shopping,Réparer un ordinateur,0
Faire de la randonnée,Préparer un gâteau,0
Prendre un ferry,Conduire un tracteur,1
Entretenir le jardin,Ranger la maison,1
Pratiquer la relaxation,Prendre le métro,0
Entretenir le jardin,Gérer ses finances,0
Expliquer un concept,Faire une présentation,0
Ranger la maison,Entretenir le jardin,1
Préparer un gâteau,Faire de la maintenance,0
Organiser un placard,Peindre un tableau,0
Acheter des vêtements,Pratiquer la relaxation,0
Déployer une application,Tester un programme,1
