text1,text2,label
Faire du yoga tous les matins,Faire des macarons,0
Faire un gâteau au chocolat,Cuisiner un curry indien,1
Suivre un programme de musculation,Faire des pompes,1
Utiliser une perceuse,Configurer un nouveau smartphone,0
Visiter les pyramides d’Égypte,Griller un steak parfaitement,0
Faire du yoga tous les matins,Lire un roman policier,0
Faire des macarons,Faire un gâteau au chocolat,1
Suivre une formation en ligne,Apprendre le japonais,1
Manger équilibré chaque jour,Assembler un meuble en kit,0
Explorer les temples d’Angkor,Écrire un poème,0
Changer une ampoule,Configurer un nouveau smartphone,0
Installer une étagère murale,Réparer une fuite d’eau,1
Consulter un nutritionniste,Apprendre le japonais,0
Faire un gâteau au chocolat,Faire un road trip aux USA,0
Utiliser une perceuse,Apprendre le japonais,0
Changer une ampoule,Étudier les mathématiques,0
Suivre une formation en ligne,Préparer un exposé,1
Suivre un programme de musculation,Faire des pompes,1
Utiliser une perceuse,Consulter un nutritionniste,0
Réparer une fuite d’eau,Assembler un meuble en kit,1
Faire un footing matinal,Faire des macarons,0
Partir en croisière,Apprendre le japonais,0
Faire une cure de vitamine D,Faire un gâteau au chocolat,0
Préparer une tarte aux pommes,Faire des macarons,1
Réviser pour le bac,Comment fonctionne ChatGPT,0
Faire une cure de vitamine D,Changer une ampoule,0
Suivre un programme de musculation,Faire des pompes,1
Faire des pompes,Suivre un programme de musculation,1
Lire un roman policier,Analyser une œuvre d’art,1
Apprendre le japonais,Étudier les mathématiques,1
Explorer les temples d’Angkor,Comment fonctionne ChatGPT,0
Réparer une fuite d’eau,Réviser pour le bac,0
Installer une étagère murale,Apprendre le japonais,0
Faire un gâteau au chocolat,Cuisiner un curry indien,1
Installer un antivirus,Marcher 10 000 pas par jour,0
Découvrir la Thaïlande,Explorer les temples d’Angkor,1
Étudier les mathématiques,Préparer un exposé,1
Cuisiner un curry indien,Partir en croisière,0
Comment fonctionne ChatGPT,Programmer une IA,1
Explorer les temples d’Angkor,Faire du yoga tous les matins,0
Faire du yoga tous les matins,Lire un roman policier,0
Visiter les pyramides d’Égypte,Faire un road trip aux USA,1
Suivre une formation en ligne,Réviser pour le bac,1
S'entraîner à la salle,Suivre un programme de musculation,1
Utiliser une perceuse,Manger équilibré chaque jour,0
Analyser une œuvre d’art,Étudier les mathématiques,0
Faire une cure de vitamine D,Marcher 10 000 pas par jour,1
Assembler un meuble en kit,Installer un antivirus,0
Découvrir la Thaïlande,Partir en croisière,1
Visiter les pyramides d’Égypte,Changer une ampoule,0
Visiter les pyramides d’Égypte,Partir en croisière,1
Réviser pour le bac,Écrire un poème,0
Faire des macarons,Faire un footing matinal,0
Découvrir la Thaïlande,Griller un steak parfaitement,0
Faire des macarons,Faire un gâteau au chocolat,1
Faire des macarons,Faire une cure de vitamine D,0
Faire un gâteau au chocolat,Faire un road trip aux USA,0
Marcher 10 000 pas par jour,Manger équilibré chaque jour,1
Lire un roman policier,Découvrir la Thaïlande,0
Installer un antivirus,Visiter le Louvre,0
Programmer une IA,Aller à un concert de jazz,0
Visiter les pyramides d’Égypte,Découvrir la Thaïlande,1
Suivre un programme de musculation,Suivre une formation en ligne,0
Visiter le Louvre,Installer un antivirus,0
Faire un gâteau au chocolat,Assembler un meuble en kit,0
Manger équilibré chaque jour,Consulter un nutritionniste,1
Faire des macarons,Faire un gâteau au chocolat,1
Comment fonctionne ChatGPT,Installer un antivirus,1
Lire un roman policier,Aller à un concert de jazz,1
Explorer les temples d’Angkor,Découvrir la Thaïlande,1
Comment fonctionne ChatGPT,Réviser pour le bac,0
Découvrir la Thaïlande,Visiter les pyramides d’Égypte,1
Installer une étagère murale,Comment fonctionne ChatGPT,0
Aller à un concert de jazz,Écrire un poème,1
Configurer un nouveau smartphone,Suivre un programme de musculation,0
Découvrir la Thaïlande,Installer une étagère murale,0
Analyser une œuvre d’art,Visiter le Louvre,1
Faire du yoga tous les matins,Suivre un programme de musculation,1
Faire une cure de vitamine D,Suivre un programme de musculation,0
Préparer une tarte aux pommes,Marcher 10 000 pas par jour,0
Aller à un concert de jazz,Écrire un poème,1
Étudier les mathématiques,Explorer les temples d’Angkor,0
Marcher 10 000 pas par jour,Consulter un nutritionniste,1
Cuisiner un curry indien,Préparer une tarte aux pommes,1
Installer une étagère murale,Faire du yoga tous les matins,0
Préparer une tarte aux pommes,Griller un steak parfaitement,1
Visiter les pyramides d’Égypte,Partir en croisière,1
Découvrir la Thaïlande,Faire un road trip aux USA,1
S'entraîner à la salle,Utiliser une perceuse,0
Griller un steak parfaitement,Faire un gâteau au chocolat,1
Coder un site web en HTML,Configurer un nouveau smartphone,1
Utiliser une perceuse,Assembler un meuble en kit,1
Installer un antivirus,Faire un footing matinal,0
Faire une cure de vitamine D,Faire un check-up annuel,1
Consulter un nutritionniste,Faire un check-up annuel,1
Explorer les temples d’Angkor,Partir en croisière,1
Préparer un exposé,Griller un steak parfaitement,0
Faire du yoga tous les matins,Faire un footing matinal,1
Assembler un meuble en kit,Faire une cure de vitamine D,0
Changer une ampoule,Découvrir la Thaïlande,0
Préparer une tarte aux pommes,Faire des macarons,1
Faire du yoga tous les matins,Faire un footing matinal,1
Faire du yoga tous les matins,Changer une ampoule,0
Découvrir la Thaïlande,Explorer les temples d’Angkor,1
Étudier les mathématiques,Changer une ampoule,0
Faire un check-up annuel,Cuisiner un curry indien,0
Écrire un poème,Aller à un concert de jazz,1
Analyser une œuvre d’art,Préparer une tarte aux pommes,0
Étudier les mathématiques,Lire un roman policier,0
Visiter les pyramides d’Égypte,Découvrir la Thaïlande,1
Faire un footing matinal,Suivre un programme de musculation,1
Préparer une tarte aux pommes,Faire des macarons,1
Griller un steak parfaitement,Réviser pour le bac,0
Consulter un nutritionniste,Faire un check-up annuel,1
Visiter les pyramides d’Égypte,Découvrir la Thaïlande,1
Préparer une tarte aux pommes,Apprendre le japonais,0
Étudier les mathématiques,Configurer un nouveau smartphone,0
Préparer une tarte aux pommes,Griller un steak parfaitement,1
Apprendre le japonais,Faire un check-up annuel,0
Manger équilibré chaque jour,Configurer un nouveau smartphone,0
Programmer une IA,Lire un roman policier,0
Utiliser une perceuse,Faire un check-up annuel,0
Partir en croisière,Étudier les mathématiques,0
Lire un roman policier,Écrire un poème,1
Apprendre le japonais,Faire un gâteau au chocolat,0
Préparer un exposé,Marcher 10 000 pas par jour,0
Lire un roman policier,Visiter le Louvre,1
Comment fonctionne ChatGPT,Programmer une IA,1
Utiliser une perceuse,Assembler un meuble en kit,1
Cuisiner un curry indien,Marcher 10 000 pas par jour,0
Comment fonctionne ChatGPT,Consulter un nutritionniste,0
Utiliser une perceuse,Changer une ampoule,1
Explorer les temples d’Angkor,Faire une cure de vitamine D,0
Faire une cure de vitamine D,Écrire un poème,0
Préparer un exposé,Étudier les mathématiques,1
Découvrir la Thaïlande,Réparer une fuite d’eau,0
Marcher 10 000 pas par jour,Suivre un programme de musculation,0
Découvrir la Thaïlande,Faire un road trip aux USA,1
Assembler un meuble en kit,Changer une ampoule,1
Consulter un nutritionniste,Découvrir la Thaïlande,0
Faire des pompes,Faire du yoga tous les matins,1
Étudier les mathématiques,Cuisiner un curry indien,0
Faire des pompes,Étudier les mathématiques,0
Découvrir la Thaïlande,Marcher 10 000 pas par jour,0
Faire du yoga tous les matins,S'entraîner à la salle,1
Découvrir la Thaïlande,Consulter un nutritionniste,0
Étudier les mathématiques,Changer une ampoule,0
Coder un site web en HTML,Faire une cure de vitamine D,0
Analyser une œuvre d’art,Aller à un concert de jazz,1
Griller un steak parfaitement,Faire un gâteau au chocolat,1
Réviser pour le bac,Découvrir la Thaïlande,0
Visiter le Louvre,Coder un site web en HTML,0
Faire un check-up annuel,Consulter un nutritionniste,1
Utiliser une perceuse,Installer une étagère murale,1
Écrire un poème,Visiter le Louvre,1
Griller un steak parfaitement,Suivre un programme de musculation,0
Écrire un poème,Visiter le Louvre,1
Faire des pompes,Faire un footing matinal,1
Écrire un poème,Lire un roman policier,1
Consulter un nutritionniste,Manger équilibré chaque jour,1
Comment fonctionne ChatGPT,Configurer un nouveau smartphone,1
Visiter le Louvre,Faire un footing matinal,0
Programmer une IA,Installer une étagère murale,0
Installer un antivirus,Visiter les pyramides d’Égypte,0
Visiter les pyramides d’Égypte,Faire une cure de vitamine D,0
Suivre un programme de musculation,Faire des macarons,0
Faire un road trip aux USA,Visiter les pyramides d’Égypte,1
Installer un antivirus,Configurer un nouveau smartphone,1
Apprendre le japonais,Écrire un poème,0
Suivre une formation en ligne,Réviser pour le bac,1
Explorer les temples d’Angkor,Étudier les mathématiques,0
Changer une ampoule,Étudier les mathématiques,0
Préparer un exposé,Faire un check-up annuel,0
Coder un site web en HTML,Changer une ampoule,0
Faire du yoga tous les matins,Analyser une œuvre d’art,0
Cuisiner un curry indien,Faire un gâteau au chocolat,1
Utiliser une perceuse,Installer une étagère murale,1
Faire un road trip aux USA,Écrire un poème,0
Explorer les temples d’Angkor,Réparer une fuite d’eau,0
Explorer les temples d’Angkor,Découvrir la Thaïlande,1
Installer une étagère murale,Assembler un meuble en kit,1
Visiter les pyramides d’Égypte,Explorer les temples d’Angkor,1
Partir en croisière,Découvrir la Thaïlande,1
Visiter le Louvre,Explorer les temples d’Angkor,0
Étudier les mathématiques,Installer un antivirus,0
Apprendre le japonais,Préparer un exposé,1
Faire des macarons,Assembler un meuble en kit,0
Écrire un poème,Réviser pour le bac,0
Marcher 10 000 pas par jour,Installer une étagère murale,0
Visiter le Louvre,Analyser une œuvre d’art,1
Installer un antivirus,Configurer un nouveau smartphone,1
Faire des macarons,Préparer un exposé,0
Préparer un exposé,Installer une étagère murale,0
Préparer une tarte aux pommes,Faire des macarons,1
Installer un antivirus,Faire des pompes,0
Préparer un exposé,Étudier les mathématiques,1
Configurer un nouveau smartphone,Programmer une IA,1
Cuisiner un curry indien,Faire un road trip aux USA,0
Visiter les pyramides d’Égypte,Suivre une formation en ligne,0
Changer une ampoule,Assembler un meuble en kit,1
Préparer un exposé,Comment fonctionne ChatGPT,0
Suivre un programme de musculation,Faire des pompes,1
Partir en croisière,Réviser pour le bac,0
Préparer une tarte aux pommes,Faire un road trip aux USA,0
Faire des pompes,S'entraîner à la salle,1
Faire un road trip aux USA,Faire des macarons,0
S'entraîner à la salle,Faire un check-up annuel,0
Réparer une fuite d’eau,Changer une ampoule,1
Coder un site web en HTML,Comment fonctionne ChatGPT,1
Faire un footing matinal,Griller un steak parfaitement,0
Découvrir la Thaïlande,Faire un road trip aux USA,1
S'entraîner à la salle,Faire un footing matinal,1
Changer une ampoule,Utiliser une perceuse,1
Préparer un exposé,Faire une cure de vitamine D,0
Préparer un exposé,Aller à un concert de jazz,0
Marcher 10 000 pas par jour,Installer une étagère murale,0
Faire des macarons,Coder un site web en HTML,0
Cuisiner un curry indien,Partir en croisière,0
Faire une cure de vitamine D,Faire un check-up annuel,1
Assembler un meuble en kit,Réviser pour le bac,0
Marcher 10 000 pas par jour,Installer un antivirus,0
Programmer une IA,Configurer un nouveau smartphone,1
Faire un footing matinal,Suivre un programme de musculation,1
Installer une étagère murale,Préparer un exposé,0
Faire des macarons,Cuisiner un curry indien,1
Faire un check-up annuel,Faire une cure de vitamine D,1
Consulter un nutritionniste,Explorer les temples d’Angkor,0
Comment fonctionne ChatGPT,Coder un site web en HTML,1
Utiliser une perceuse,Faire un footing matinal,0
Réviser pour le bac,Suivre une formation en ligne,1
Suivre un programme de musculation,Programmer une IA,0
Explorer les temples d’Angkor,Réparer une fuite d’eau,0
Configurer un nouveau smartphone,Faire des macarons,0
Aller à un concert de jazz,Écrire un poème,1
Changer une ampoule,Assembler un meuble en kit,1
Faire un road trip aux USA,Partir en croisière,1
Installer une étagère murale,Utiliser une perceuse,1
Découvrir la Thaïlande,Partir en croisière,1
Cuisiner un curry indien,Faire un gâteau au chocolat,1
Suivre une formation en ligne,Lire un roman policier,0
Comment fonctionne ChatGPT,Utiliser une perceuse,0
Faire du yoga tous les matins,Aller à un concert de jazz,0
Faire un road trip aux USA,Aller à un concert de jazz,0
Aller à un concert de jazz,Écrire un poème,1
Installer une étagère murale,Suivre un programme de musculation,0
Faire des pompes,S'entraîner à la salle,1
Faire une cure de vitamine D,Marcher 10 000 pas par jour,1
Partir en croisière,Réviser pour le bac,0
Installer une étagère murale,Découvrir la Thaïlande,0
Explorer les temples d’Angkor,Préparer un exposé,0
Manger équilibré chaque jour,Préparer un exposé,0
Réparer une fuite d’eau,Comment fonctionne ChatGPT,0
Configurer un nouveau smartphone,Comment fonctionne ChatGPT,1
Faire des macarons,Faire un footing matinal,0
Faire du yoga tous les matins,Lire un roman policier,0
Consulter un nutritionniste,Faire un check-up annuel,1
Manger équilibré chaque jour,Réparer une fuite d’eau,0
Marcher 10 000 pas par jour,Manger équilibré chaque jour,1
Analyser une œuvre d’art,Griller un steak parfaitement,0
Faire des pompes,Faire du yoga tous les matins,1
Assembler un meuble en kit,Réviser pour le bac,0
Visiter les pyramides d’Égypte,Explorer les temples d’Angkor,1
Faire un gâteau au chocolat,Configurer un nouveau smartphone,0
Consulter un nutritionniste,Marcher 10 000 pas par jour,1
Visiter le Louvre,Cuisiner un curry indien,0
Griller un steak parfaitement,Consulter un nutritionniste,0
Analyser une œuvre d’art,Faire un footing matinal,0
Consulter un nutritionniste,Faire une cure de vitamine D,1
Faire des macarons,Cuisiner un curry indien,1
Faire des macarons,Partir en croisière,0
Faire un gâteau au chocolat,Préparer une tarte aux pommes,1
Consulter un nutritionniste,Comment fonctionne ChatGPT,0
Changer une ampoule,Visiter le Louvre,0
Faire un road trip aux USA,Consulter un nutritionniste,0
Coder un site web en HTML,Comment fonctionne ChatGPT,1
Suivre une formation en ligne,Installer une étagère murale,0
Installer une étagère murale,Réviser pour le bac,0
Analyser une œuvre d’art,Changer une ampoule,0
Réviser pour le bac,Consulter un nutritionniste,0
Faire du yoga tous les matins,S'entraîner à la salle,1
Manger équilibré chaque jour,Consulter un nutritionniste,1
Coder un site web en HTML,Comment fonctionne ChatGPT,1
Utiliser une perceuse,Faire un check-up annuel,0
Suivre un programme de musculation,Faire un gâteau au chocolat,0
Apprendre le japonais,Visiter le Louvre,0
Comment fonctionne ChatGPT,Faire un gâteau au chocolat,0
Faire des pompes,Suivre un programme de musculation,1
Faire un road trip aux USA,S'entraîner à la salle,0
Programmer une IA,Analyser une œuvre d’art,0
Réviser pour le bac,Suivre une formation en ligne,1
Consulter un nutritionniste,Faire une cure de vitamine D,1
Faire un check-up annuel,Consulter un nutritionniste,1
Installer un antivirus,Réviser pour le bac,0
Explorer les temples d’Angkor,Lire un roman policier,0
Assembler un meuble en kit,S'entraîner à la salle,0
Installer un antivirus,Faire un check-up annuel,0
Aller à un concert de jazz,Changer une ampoule,0
Assembler un meuble en kit,Installer une étagère murale,1
Réparer une fuite d’eau,Faire une cure de vitamine D,0
Partir en croisière,Réviser pour le bac,0
Réviser pour le bac,Faire un gâteau au chocolat,0
Aller à un concert de jazz,Manger équilibré chaque jour,0
Configurer un nouveau smartphone,Coder un site web en HTML,1
Griller un steak parfaitement,Faire un gâteau au chocolat,1
Changer une ampoule,Analyser une œuvre d’art,0
Utiliser une perceuse,Explorer les temples d’Angkor,0
Faire des pompes,Faire du yoga tous les matins,1
Faire une cure de vitamine D,Utiliser une perceuse,0
Préparer un exposé,Étudier les mathématiques,1
Griller un steak parfaitement,Cuisiner un curry indien,1
Configurer un nouveau smartphone,Réparer une fuite d’eau,0
Faire des pompes,Coder un site web en HTML,0
Lire un roman policier,Faire une cure de vitamine D,0
Découvrir la Thaïlande,Faire du yoga tous les matins,0
Apprendre le japonais,Préparer un exposé,1
Installer une étagère murale,Partir en croisière,0
Réviser pour le bac,Suivre une formation en ligne,1
Faire un check-up annuel,Installer une étagère murale,0
Écrire un poème,Visiter le Louvre,1
Consulter un nutritionniste,Faire un check-up annuel,1
Faire des macarons,Cuisiner un curry indien,1
Faire un footing matinal,Préparer une tarte aux pommes,0
Étudier les mathématiques,Manger équilibré chaque jour,0
Réparer une fuite d’eau,Visiter le Louvre,0
Lire un roman policier,Visiter le Louvre,1
Aller à un concert de jazz,Analyser une œuvre d’art,1
Utiliser une perceuse,Installer une étagère murale,1
Préparer un exposé,Consulter un nutritionniste,0
Consulter un nutritionniste,Manger équilibré chaque jour,1
Griller un steak parfaitement,Marcher 10 000 pas par jour,0
Utiliser une perceuse,Apprendre le japonais,0
Faire un gâteau au chocolat,Partir en croisière,0
Partir en croisière,Explorer les temples d’Angkor,1
Suivre une formation en ligne,Étudier les mathématiques,1
Visiter le Louvre,Marcher 10 000 pas par jour,0
Marcher 10 000 pas par jour,Consulter un nutritionniste,1
Préparer une tarte aux pommes,Griller un steak parfaitement,1
Partir en croisière,Écrire un poème,0
Réparer une fuite d’eau,Changer une ampoule,1
Programmer une IA,Installer un antivirus,1
Suivre un programme de musculation,Faire des pompes,1
Visiter les pyramides d’Égypte,Faire des macarons,0
Écrire un poème,Apprendre le japonais,0
Visiter le Louvre,Partir en croisière,0
Explorer les temples d’Angkor,Faire un road trip aux USA,1
Visiter les pyramides d’Égypte,Analyser une œuvre d’art,0
S'entraîner à la salle,Réparer une fuite d’eau,0
Installer un antivirus,Cuisiner un curry indien,0
Aller à un concert de jazz,Lire un roman policier,1
Faire un road trip aux USA,Explorer les temples d’Angkor,1
Visiter le Louvre,Analyser une œuvre d’art,1
Suivre un programme de musculation,Faire du yoga tous les matins,1
Écrire un poème,Manger équilibré chaque jour,0
Changer une ampoule,Faire du yoga tous les matins,0
Préparer un exposé,Étudier les mathématiques,1
Suivre un programme de musculation,Faire des macarons,0
Apprendre le japonais,Faire un road trip aux USA,0
Partir en croisière,Installer une étagère murale,0
Analyser une œuvre d’art,Écrire un poème,1
Écrire un poème,Aller à un concert de jazz,1
Faire un check-up annuel,Manger équilibré chaque jour,1
Suivre une formation en ligne,Apprendre le japonais,1
S'entraîner à la salle,Faire des pompes,1
Configurer un nouveau smartphone,Coder un site web en HTML,1
S'entraîner à la salle,Assembler un meuble en kit,0
Explorer les temples d’Angkor,Suivre une formation en ligne,0
Découvrir la Thaïlande,Manger équilibré chaque jour,0
Changer une ampoule,Programmer une IA,0
Faire des pompes,Comment fonctionne ChatGPT,0
Comment fonctionne ChatGPT,Installer un antivirus,1
Analyser une œuvre d’art,Aller à un concert de jazz,1
Programmer une IA,Manger équilibré chaque jour,0
Lire un roman policier,Aller à un concert de jazz,1
Suivre un programme de musculation,Faire un footing matinal,1
Étudier les mathématiques,Préparer un exposé,1
Cuisiner un curry indien,Étudier les mathématiques,0
Installer une étagère murale,Suivre une formation en ligne,0
Écrire un poème,Aller à un concert de jazz,1
Préparer une tarte aux pommes,Faire un gâteau au chocolat,1
Visiter les pyramides d’Égypte,Faire un road trip aux USA,1
Réparer une fuite d’eau,Assembler un meuble en kit,1
Marcher 10 000 pas par jour,Découvrir la Thaïlande,0
Faire un road trip aux USA,Explorer les temples d’Angkor,1
Faire une cure de vitamine D,Marcher 10 000 pas par jour,1
Apprendre le japonais,Suivre une formation en ligne,1
Changer une ampoule,Réparer une fuite d’eau,1
Faire du yoga tous les matins,Faire un footing matinal,1
Découvrir la Thaïlande,Partir en croisière,1
Préparer une tarte aux pommes,Faire des pompes,0
Faire des pompes,Faire une cure de vitamine D,0
Utiliser une perceuse,Installer une étagère murale,1
Faire un check-up annuel,Coder un site web en HTML,0
Explorer les temples d’Angkor,Suivre un programme de musculation,0
Écrire un poème,Visiter le Louvre,1
S'entraîner à la salle,Faire un footing matinal,1
Utiliser une perceuse,Installer une étagère murale,1
Visiter le Louvre,Explorer les temples d’Angkor,0
Réviser pour le bac,Préparer un exposé,1
Réparer une fuite d’eau,Faire un footing matinal,0
Réparer une fuite d’eau,Installer une étagère murale,1
Faire du yoga tous les matins,Préparer une tarte aux pommes,0
Marcher 10 000 pas par jour,Visiter les pyramides d’Égypte,0
Consulter un nutritionniste,Réviser pour le bac,0
Visiter les pyramides d’Égypte,Partir en croisière,1
Assembler un meuble en kit,Réparer une fuite d’eau,1
Apprendre le japonais,Comment fonctionne ChatGPT,0
Comment fonctionne ChatGPT,Programmer une IA,1
Utiliser une perceuse,Visiter les pyramides d’Égypte,0
Apprendre le japonais,Configurer un nouveau smartphone,0
Analyser une œuvre d’art,Écrire un poème,1
Assembler un meuble en kit,Étudier les mathématiques,0
Installer un antivirus,Programmer une IA,1
Écrire un poème,Réparer une fuite d’eau,0
Faire des macarons,Préparer une tarte aux pommes,1
S'entraîner à la salle,Réparer une fuite d’eau,0
Installer un antivirus,Suivre un programme de musculation,0
Installer un antivirus,Configurer un nouveau smartphone,1
Faire des macarons,Griller un steak parfaitement,1
Explorer les temples d’Angkor,Installer une étagère murale,0
Visiter les pyramides d’Égypte,Écrire un poème,0
Réparer une fuite d’eau,S'entraîner à la salle,0
Aller à un concert de jazz,Analyser une œuvre d’art,1
Faire du yoga tous les matins,Suivre un programme de musculation,1
Préparer une tarte aux pommes,Consulter un nutritionniste,0
Installer un antivirus,Configurer un nouveau smartphone,1
Comment fonctionne ChatGPT,Programmer une IA,1
Changer une ampoule,Assembler un meuble en kit,1
Marcher 10 000 pas par jour,Faire un gâteau au chocolat,0
S'entraîner à la salle,Faire un road trip aux USA,0
Visiter les pyramides d’Égypte,Préparer une tarte aux pommes,0
Visiter le Louvre,Consulter un nutritionniste,0
Étudier les mathématiques,Réviser pour le bac,1
Suivre un programme de musculation,Réparer une fuite d’eau,0
Faire un footing matinal,Faire des pompes,1
Apprendre le japonais,Suivre une formation en ligne,1
Marcher 10 000 pas par jour,Analyser une œuvre d’art,0
Installer un antivirus,Faire des macarons,0
Réviser pour le bac,Préparer un exposé,1
Apprendre le japonais,Utiliser une perceuse,0
Consulter un nutritionniste,Marcher 10 000 pas par jour,1
Réviser pour le bac,Suivre une formation en ligne,1
Réviser pour le bac,Préparer un exposé,1
Écrire un poème,Analyser une œuvre d’art,1
Écrire un poème,Utiliser une perceuse,0
Installer une étagère murale,Réparer une fuite d’eau,1
Partir en croisière,Aller à un concert de jazz,0
Lire un roman policier,Visiter le Louvre,1
Griller un steak parfaitement,Faire un gâteau au chocolat,1
S'entraîner à la salle,Cuisiner un curry indien,0
Aller à un concert de jazz,Réviser pour le bac,0
Étudier les mathématiques,Suivre une formation en ligne,1
Réparer une fuite d’eau,Installer une étagère murale,1
Faire un road trip aux USA,Apprendre le japonais,0
Préparer un exposé,Suivre une formation en ligne,1
Suivre un programme de musculation,Faire des pompes,1
Configurer un nouveau smartphone,Coder un site web en HTML,1
Consulter un nutritionniste,Faire une cure de vitamine D,1
Programmer une IA,Coder un site web en HTML,1
Faire un check-up annuel,Consulter un nutritionniste,1
Lire un roman policier,Écrire un poème,1
Aller à un concert de jazz,Réparer une fuite d’eau,0
Apprendre le japonais,Lire un roman policier,0
Lire un roman policier,Consulter un nutritionniste,0
Réparer une fuite d’eau,Installer une étagère murale,1
Assembler un meuble en kit,Visiter le Louvre,0
Faire un gâteau au chocolat,Griller un steak parfaitement,1
Réviser pour le bac,Coder un site web en HTML,0
Faire des macarons,Aller à un concert de jazz,0
Faire une cure de vitamine D,Faire un gâteau au chocolat,0
Cuisiner un curry indien,Suivre une formation en ligne,0
Écrire un poème,Analyser une œuvre d’art,1
Programmer une IA,Lire un roman policier,0
Préparer un exposé,Faire un road trip aux USA,0
Programmer une IA,Faire des macarons,0
Apprendre le japonais,Faire un footing matinal,0
S'entraîner à la salle,Consulter un nutritionniste,0
Utiliser une perceuse,Faire un footing matinal,0
Faire un footing matinal,Faire des pompes,1
Suivre une formation en ligne,Préparer un exposé,1
Analyser une œuvre d’art,Assembler un meuble en kit,0
Préparer une tarte aux pommes,Cuisiner un curry indien,1
Faire un footing matinal,Faire des pompes,1
Griller un steak parfaitement,Marcher 10 000 pas par jour,0
Programmer une IA,Configurer un nouveau smartphone,1
Consulter un nutritionniste,Visiter les pyramides d’Égypte,0
Consulter un nutritionniste,Manger équilibré chaque jour,1
Apprendre le japonais,Faire des macarons,0
Assembler un meuble en kit,Changer une ampoule,1
Faire un footing matinal,Utiliser une perceuse,0
Apprendre le japonais,Réviser pour le bac,1
Consulter un nutritionniste,Réviser pour le bac,0
Faire un check-up annuel,Écrire un poème,0
Manger équilibré chaque jour,Marcher 10 000 pas par jour,1
Analyser une œuvre d’art,Installer un antivirus,0
Étudier les mathématiques,Visiter les pyramides d’Égypte,0
Suivre une formation en ligne,Apprendre le japonais,1
Changer une ampoule,Installer une étagère murale,1
Faire un footing matinal,Préparer une tarte aux pommes,0
Configurer un nouveau smartphone,Coder un site web en HTML,1
Découvrir la Thaïlande,Partir en croisière,1
S'entraîner à la salle,Suivre un programme de musculation,1
Explorer les temples d’Angkor,Visiter les pyramides d’Égypte,1
Réparer une fuite d’eau,Utiliser une perceuse,1
Faire un check-up annuel,Consulter un nutritionniste,1
Faire un check-up annuel,Aller à un concert de jazz,0
Installer une étagère murale,Changer une ampoule,1
S'entraîner à la salle,Faire des pompes,1
Préparer une tarte aux pommes,Installer un antivirus,0
Comment fonctionne ChatGPT,Étudier les mathématiques,0
Partir en croisière,Visiter les pyramides d’Égypte,1
Aller à un concert de jazz,Analyser une œuvre d’art,1
Aller à un concert de jazz,Utiliser une perceuse,0
Visiter les pyramides d’Égypte,Faire un road trip aux USA,1
Faire un check-up annuel,Marcher 10 000 pas par jour,1
Préparer un exposé,S'entraîner à la salle,0
Apprendre le japonais,Préparer un exposé,1
Suivre un programme de musculation,Lire un roman policier,0
Suivre une formation en ligne,Visiter le Louvre,0
Faire des pompes,Suivre un programme de musculation,1
S'entraîner à la salle,Faire un footing matinal,1
Partir en croisière,Coder un site web en HTML,0
Installer un antivirus,Aller à un concert de jazz,0
Utiliser une perceuse,Changer une ampoule,1
Visiter le Louvre,Utiliser une perceuse,0
Marcher 10 000 pas par jour,Consulter un nutritionniste,1
Consulter un nutritionniste,Faire des macarons,0
Installer une étagère murale,Changer une ampoule,1
Visiter le Louvre,Lire un roman policier,1
Coder un site web en HTML,Programmer une IA,1
Marcher 10 000 pas par jour,Griller un steak parfaitement,0
Visiter les pyramides d’Égypte,Découvrir la Thaïlande,1
Préparer un exposé,Apprendre le japonais,1
Partir en croisière,Visiter les pyramides d’Égypte,1
Partir en croisière,Programmer une IA,0
Marcher 10 000 pas par jour,Faire un gâteau au chocolat,0
Réparer une fuite d’eau,Utiliser une perceuse,1
Faire une cure de vitamine D,Cuisiner un curry indien,0
Réviser pour le bac,Apprendre le japonais,1
Changer une ampoule,Étudier les mathématiques,0
Marcher 10 000 pas par jour,Consulter un nutritionniste,1
Installer une étagère murale,Faire un check-up annuel,0
Étudier les mathématiques,Suivre une formation en ligne,1
Aller à un concert de jazz,Écrire un poème,1
Assembler un meuble en kit,Utiliser une perceuse,1
Consulter un nutritionniste,Explorer les temples d’Angkor,0
Consulter un nutritionniste,Manger équilibré chaque jour,1
Installer une étagère murale,Partir en croisière,0
Configurer un nouveau smartphone,Comment fonctionne ChatGPT,1
Programmer une IA,Installer un antivirus,1
Suivre un programme de musculation,S'entraîner à la salle,1
Comment fonctionne ChatGPT,Préparer un exposé,0
Utiliser une perceuse,Changer une ampoule,1
Marcher 10 000 pas par jour,Consulter un nutritionniste,1
Faire un check-up annuel,Marcher 10 000 pas par jour,1
Marcher 10 000 pas par jour,Consulter un nutritionniste,1
Faire des macarons,Faire un gâteau au chocolat,1
Faire un gâteau au chocolat,Écrire un poème,0
Programmer une IA,Configurer un nouveau smartphone,1
Visiter le Louvre,Faire un road trip aux USA,0
Suivre une formation en ligne,Étudier les mathématiques,1
Faire un gâteau au chocolat,Griller un steak parfaitement,1
Consulter un nutritionniste,Faire un check-up annuel,1
Faire du yoga tous les matins,Faire un footing matinal,1
Étudier les mathématiques,Réviser pour le bac,1
