text1,text2,label
Do networking,Make an omelet,0
Take the train,Shop online,0
Walk in the city,Use a taxi,1
Repair a computer,Buy clothes,0
Swim in pool,Play tennis,1
Take vitamins,Get a health checkup,1
Do stretching,Take care of skin,1
Swim in pool,Drive a truck,0
Play football,Play basketball,1
Monitor a system,Clean the house,0
Go dancing,Compose a song,0
Open an account,Lead a discussion,0
Plant flowers,Wash windows,1
Ride a scooter,Take a ferry,1
Prepare an exam,Go dancing,0
Automate a task,Mow the lawn,0
Practice boxing,Manage finances,0
Use a scooter,Give advice,0
Invest in stocks,Hitchhike,0
Take a ferry,Give a presentation,0
Sculpt a statue,Improvise on piano,1
Apply for credit,Present a project,0
Develop an application,Cook pasta,0
Invest in stocks,Cook vegetables,0
Compose a song,Compose a melody,1
Negotiate a contract,Send an email,1
Open an account,Pay bills,1
Host a meeting,Speak in public,1
Take a ferry,Create a course,0
Open an account,Go hiking,0
Prepare an exam,Run a workshop,1
Host a meeting,Write a letter,1
Eat balanced meals,Organize training,0
Automate a task,Repair a computer,1
Make a sauce,Swim in pool,0
Prepare an exam,Teach a language,1
Make an omelet,Paint a picture,0
Eat balanced meals,Cook rice,0
Grill meat,Do physiotherapy,0
Sing a song,Take photographs,1
Do networking,Evaluate students,0
Deploy an application,Moderate a debate,0
Do stretching,Take vitamins,1
Prepare an exam,Do tutoring,1
Lead a discussion,Create a course,1
Sing a song,Paint a picture,1
Host a meeting,Play tennis,0
Monitor a system,Repair a computer,1
Sculpt a statue,Play guitar,1
Lead a discussion,Do tutoring,1
Play piano,Create artwork,1
Speak publicly,Prepare a lesson,0
Ride a motorcycle,Take the subway,1
Eat balanced meals,Go to dentist,1
Draw a portrait,Compose a melody,1
Sculpt a statue,Paint with watercolor,1
Bake bread,Peel vegetables,1
Take a ferry,Clean the house,0
Sing a song,Paint a picture,1
Play football,Use a scooter,0
Make a sauce,Take a plane,0
Practice relaxation,See a doctor,1
Compare prices,Manage finances,1
Secure a server,Do maintenance,1
Sing a song,Paint with watercolor,1
Apply for credit,Go grocery shopping,1
Run a workshop,Supervise students,1
Peel vegetables,Cook rice,1
Get a massage,Get a health checkup,1
Eat balanced meals,Shop online,0
Mow the lawn,Maintain the garden,1
Take a plane,Use an electric bike,1
Prepare a lesson,Supervise students,1
Peel vegetables,Shop online,0
Grill meat,Write a message,0
Use an electric bike,Take a ferry,1
Cook rice,Cook pasta,1
Tidy the house,Play violin,0
Do stretching,Do meditation,1
Play basketball,Go dancing,1
Organize training,Build an object,0
Play basketball,Play volleyball,1
Invest in stocks,Pay bills,1
Play guitar,Sleep enough,0
Drive a car,Hitchhike,1
Negotiate a contract,Go jogging,0
Go dancing,Practice boxing,1
Make a phone call,Host a meeting,1
Water plants,Build an object,1
Repair a computer,Secure a server,1
Repair furniture,Fix a leak,1
Prepare a dish,Grill meat,1
Repair furniture,Wash windows,1
Go dancing,Do weight training,1
Make a pie,Give a presentation,0
Prepare a smoothie,Run a marathon,0
Eat balanced meals,Take care of skin,1
Take a ferry,Do stretching,0
Apply for credit,Save money,1
Lead a discussion,Use a taxi,0
Prepare a salad,Pay bills,0
Moderate a debate,Take the train,0
Create artwork,Take care of skin,0
Play football,Practice surfing,1
Practice relaxation,Play basketball,0
Shop online,Manage budget,1
Repair a computer,Make a sauce,0
Compare prices,Do dishes,0
Play guitar,Play basketball,0
Ride a scooter,Supervise students,0
Peel vegetables,Eat balanced meals,0
Maintain the garden,Clean the house,1
Wash windows,Swim in pool,0
Bake bread,Peel vegetables,1
Use a scooter,Ride a scooter,1
Invest in stocks,Do accounting,1
Negotiate a contract,Write a message,1
Create an algorithm,Write a message,0
Drive a truck,Do maintenance,0
Deploy an application,Ride a scooter,0
Repair furniture,Practice relaxation,0
Water plants,Mow the lawn,1
Teach a language,Explain a concept,1
Prepare dessert,Get a massage,0
Sing a song,Bake a cake,0
Maintain the garden,Wash windows,1
Eat balanced meals,Go shopping,0
Make a sauce,Prepare soup,1
Drive a truck,Do meditation,0
Ride a scooter,Do physiotherapy,0
Make a phone call,Take the subway,0
Play violin,Configure a network,0
Secure a server,Test a program,1
Water plants,Swim in pool,0
Compose a song,Calculate expenses,0
Repair a computer,Create a website,1
Build an object,Trim trees,1
Do exercise,Swim in pool,0
Give a presentation,Organize training,1
Create an algorithm,Repair a computer,1
Write a message,Give a presentation,1
Create an algorithm,Host a meeting,0
Negotiate a contract,Give a presentation,1
Take a bus,Take a ferry,1
Prepare a salad,Prepare dessert,1
Do stretching,Teach mathematics,0
Practice yoga,Play football,1
Compose a song,Paint a picture,1
Compare prices,Go shopping,1
Paint a picture,Create a drawing,1
Build an object,Do housework,1
Explain a concept,Teach a language,1
Take vitamins,See a doctor,1
Cook rice,Grill meat,1
Wash windows,Drive a truck,0
Bake bread,Do physiotherapy,0
Write a letter,Create an algorithm,0
Paint a picture,Cook a roast,0
Compose a song,Write a song,1
Maintain the garden,Write a song,0
Practice boxing,Ride a bike,0
Make a sauce,Practice yoga,0
Water plants,Plant flowers,1
Negotiate a contract,Fix a leak,0
Prepare an exam,Compose a melody,0
Go skiing,Play football,1
Negotiate a contract,Write a message,1
Do exercise,Go to dentist,1
Write a letter,Moderate a debate,1
Play guitar,Grade papers,0
Cook rice,Bake a cake,1
Play drums,Paint a picture,1
Secure a server,Develop an application,1
Hitchhike,Paint a wall,0
Lead a discussion,Maintain the garden,0
Give advice,Secure a server,0
Create a website,Deploy an application,1
Analyze data,Open an account,0
Give a presentation,Prepare a lesson,1
Grill meat,Improvise on piano,0
Organize training,Drive a car,0
Create an algorithm,Create a website,1
See a doctor,Cook vegetables,0
Negotiate a contract,Draw a portrait,0
Invest in stocks,Apply for credit,1
Monitor a system,Go grocery shopping,0
Hitchhike,Drive a car,1
Sculpt a statue,Mow the lawn,0
Drive a truck,Do accounting,0
Paint a picture,Sing a song,1
Plant flowers,Give a lesson,0
Drink plenty of water,Take vitamins,1
Cook a roast,Take a ferry,0
Go dancing,Optimize a system,0
Play guitar,Monitor a system,0
Develop an application,Repair a computer,1
Take a plane,Negotiate a contract,0
Use an electric bike,Do stretching,0
Make a pie,Paint with watercolor,0
Ride a scooter,Take the train,1
Take a ferry,Ride a motorcycle,1
Create an algorithm,Configure a network,1
Prepare a lesson,Cook a roast,0
Prepare dessert,Make an omelet,1
Mow the lawn,Swim in pool,0
Create an algorithm,Grill meat,0
Take a plane,Swim in pool,0
Take a plane,Develop an application,0
Prepare an exam,Grade papers,1
Repair a computer,Paint a wall,0
Invest in stocks,Take a ferry,0
Take vitamins,Ride a bike,0
Drive a car,Test a program,0
Prepare a lesson,Evaluate students,1
Take a bus,Hitchhike,1
Teach a language,Do tutoring,1
Automate a task,Run a workshop,0
Peel vegetables,Drive a car,0
Give advice,Plant flowers,0
Go dancing,Practice surfing,1
Organize a conference,Write a letter,1
Grill meat,Return a product,0
Mow the lawn,Make a phone call,0
Open an account,Take photographs,0
Grill meat,Bake bread,1
Do stretching,Practice boxing,0
Grill meat,Cook pasta,1
Create an algorithm,Wash windows,0
Create a course,Evaluate students,1
Make a pie,Do weight training,0
Draw a portrait,Run a workshop,0
Moderate a debate,Interview someone,1
Give a presentation,Mow the lawn,0
Teach a language,Do meditation,0
Make an omelet,Prepare dessert,1
Take a plane,Create artwork,0
Configure a network,Run a workshop,0
Do networking,Speak publicly,1
Walk in the city,Plant flowers,0
Automate a task,Cook rice,0
Prepare a lesson,Shop online,0
Host a meeting,Moderate a debate,1
Speak publicly,Interview someone,1
Create a drawing,Compose a melody,1
Make a pie,Take a plane,0
Paint a picture,Play violin,1
Walk in the city,Negotiate a price,0
Organize training,Evaluate students,1
Ride a scooter,Drive a truck,1
Eat balanced meals,Manage finances,0
Get a massage,Peel vegetables,0
Bake a cake,Make an omelet,1
Maintain the garden,Paint a wall,1
Teach a language,Create a course,1
Go dancing,Make an omelet,0
Develop an application,Analyze data,1
Play guitar,Create artwork,1
Cook a roast,Clean the house,0
Prepare a smoothie,Prepare dessert,1
Take vitamins,Test a program,0
Deploy an application,Host a meeting,0
Play piano,Clean the house,0
Play football,Play volleyball,1
Create a drawing,Sing a song,1
Make a phone call,Take vitamins,0
Prepare a dish,Drive a car,0
Shop online,Open an account,1
Take a plane,Ride a scooter,1
Play drums,Automate a task,0
Compare prices,Do accounting,1
Tidy the house,Manage finances,0
Moderate a debate,Ride a scooter,0
Tidy the house,Install a shelf,1
Prepare a salad,Make an omelet,1
Create an algorithm,Do maintenance,1
Give advice,Create a drawing,0
Configure a network,Paint a picture,0
Speak publicly,Send an email,1
Organize training,Go grocery shopping,0
Take vitamins,Return a product,0
Drive a truck,Ride a bike,1
Manage finances,Save money,1
Sculpt a statue,Compose a song,1
Play football,Improvise on piano,0
Improvise on piano,Prepare dessert,0
Do stretching,Take care of skin,1
Create a course,Give a presentation,1
Secure a server,Monitor a system,1
Ride a scooter,Save money,0
Cook a roast,Play guitar,0
Automate a task,Cook vegetables,0
Do networking,Send an email,1
Do accounting,Invest in stocks,1
Write a letter,Prepare soup,0
Use a scooter,Create a drawing,0
Take a bus,Drive a car,1
Prepare a smoothie,Do physiotherapy,0
Negotiate a contract,Negotiate a price,0
Develop an application,Give a speech,0
Plant flowers,Install a shelf,1
Create a course,Go hiking,0
Analyze data,See a doctor,0
Speak publicly,Play basketball,0
Make a phone call,Practice surfing,0
Prepare a salad,Do maintenance,0
Tidy the house,Maintain the garden,1
Walk in the city,Cook vegetables,0
Negotiate a contract,Create a database,0
Take a bus,Go to dentist,0
Take the train,Ride a scooter,1
Play violin,Sleep enough,0
Practice yoga,Swim in pool,1
Drive a car,Take a bus,1
Take a bus,Take vitamins,0
Compose a song,Paint a picture,1
Cook rice,Take the subway,0
Develop an application,Program in Python,1
Make a phone call,Drink plenty of water,0
Manage finances,Buy clothes,1
Deploy an application,Drive a tractor,0
Sing a song,Give a speech,0
Swim in pool,Go rock climbing,1
Maintain the garden,Paint a wall,1
Practice relaxation,Get fresh air,1
Prepare a dish,Bake bread,1
Play guitar,Mow the lawn,0
Tidy the house,Analyze data,0
Give advice,Cook a roast,0
Grill meat,Take a plane,0
Explain a concept,Drive a truck,0
Compare prices,Build an object,0
Tidy the house,Improvise on piano,0
Prepare an exam,Repair a computer,0
Do stretching,Eat balanced meals,1
Make a phone call,Speak publicly,1
Take vitamins,Sleep enough,1
Give advice,Play guitar,0
Create a course,Ride a bike,0
Create a website,Cook pasta,0
Create a course,Paint with watercolor,0
Play violin,Walk in the city,0
Do stretching,Get a health checkup,1
Drive a car,Ride a bike,1
Do accounting,Cook vegetables,0
Drink plenty of water,Manage stress,1
Water plants,Create a drawing,0
Maintain the garden,Clean the house,1
Make a phone call,Drive a truck,0
Apply for credit,Shop online,1
Run a workshop,Give a lesson,1
Take a bus,Give a lesson,0
Prepare an exam,Do physiotherapy,0
Grill meat,Make an omelet,1
Swim in pool,Teach mathematics,0
Go dancing,Ride a bike,1
Play guitar,Run a marathon,0
Take a bus,Use an electric bike,1
Make an omelet,Run a marathon,0
Repair furniture,Speak in public,0
Pay bills,Explain a concept,0
Give a presentation,Give advice,1
Moderate a debate,Give a speech,1
Automate a task,Pay bills,0
Use an electric bike,Take a ferry,1
Analyze data,Automate a task,1
Compare prices,Create a database,0
Prepare a smoothie,Cook pasta,1
Play drums,Compose a melody,1
Draw a portrait,Compose a melody,1
Create an algorithm,Automate a task,1
Do stretching,Drive a tractor,0
Create a drawing,Draw a portrait,1
Bake a cake,Sculpt a statue,0
Use a scooter,Take a bus,1
Create a website,Monitor a system,1
Write a message,Negotiate a contract,1
Cook vegetables,Install a shelf,0
Develop an application,Monitor a system,1
Deploy an application,Configure a network,1
Drive a truck,Speak in public,0
Peel vegetables,Cook a roast,1
Maintain the garden,Install a shelf,1
Paint a picture,Eat balanced meals,0
Write a letter,Paint a picture,0
Use an electric bike,Wash windows,0
Eat balanced meals,Paint a picture,0
See a doctor,Do exercise,1
Create an algorithm,Optimize a system,1
Mow the lawn,Make an omelet,0
See a doctor,Send an email,0
Repair furniture,Ride a motorcycle,0
Manage finances,Manage budget,1
Prepare a dish,Write a message,0
Sleep enough,Manage stress,1
Hitchhike,Practice yoga,0
Sculpt a statue,Paint a wall,0
Drive a car,Prepare a lesson,0
Plant flowers,Teach mathematics,0
Play basketball,Hitchhike,0
Play drums,Cook pasta,0
Take a plane,Use a scooter,1
Speak publicly,Teach mathematics,0
Configure a network,Program in Python,1
Prepare a salad,Cook pasta,1
Take a plane,Walk in the city,1
Practice boxing,Give a presentation,0
Ride a motorcycle,Play tennis,0
Give advice,Prepare a lesson,1
Do exercise,Play drums,0
Take a ferry,Ride a scooter,1
Invest in stocks,Manage budget,1
Make an omelet,Pay bills,0
Build an object,Give a presentation,0
Apply for credit,Manage budget,1
Paint a picture,Compose a melody,1
Deploy an application,Create an algorithm,1
Compare prices,Clean the house,0
Invest in stocks,Save money,1
Explain a concept,Improvise on piano,0
Sculpt a statue,Draw a portrait,1
Walk in the city,Drive a car,1
Write a message,Organize a closet,0
Organize a conference,Tidy the house,0
Negotiate a contract,Write a report,1
Moderate a debate,Go hiking,0
Play violin,Compare prices,0
Configure a network,Test a program,1
Bake bread,Run a marathon,0
Maintain the garden,Draw a portrait,0
Maintain the garden,Buy clothes,0
Do stretching,Go to dentist,1
Ride a scooter,Do dishes,0
Play basketball,Compose a melody,0
Plant flowers,Ride a motorcycle,0
Ride a scooter,Create a drawing,0
Cook a roast,Prepare a dish,1
Prepare a salad,Peel vegetables,1
Water plants,Do stretching,0
Give a presentation,Evaluate students,1
Give advice,Send an email,0
Play violin,Play piano,1
Create an algorithm,Automate a task,1
Sculpt a statue,Take the subway,0
Take a ferry,Use a taxi,1
Organize training,Make a pie,0
Prepare a smoothie,Organize training,0
Drink plenty of water,Do meditation,1
Automate a task,Secure a server,1
Do stretching,Take vitamins,1
Practice boxing,Create artwork,0
Monitor a system,Create an algorithm,1
Make an omelet,Do maintenance,0
Do stretching,Take care of skin,1
Secure a server,Explain a concept,0
Give a presentation,Prepare a lesson,1
Open an account,Negotiate a price,1
Maintain the garden,Install a shelf,1
Repair furniture,Tidy the house,1
Prepare an exam,Create a course,1
Cook rice,Paint a picture,0
Monitor a system,Optimize a system,1
Go skiing,Ride a bike,1
Compose a song,Play drums,1
Bake bread,Use a taxi,0
Make a pie,Monitor a system,0
Use a scooter,Make a sauce,0
Organize a conference,Do accounting,0
Practice boxing,Apply for credit,0
Give a presentation,Clean the house,0
Compose a song,Draw a portrait,1
Mow the lawn,Repair furniture,1
Make a phone call,Practice surfing,0
Take a bus,Go jogging,0
Prepare a smoothie,Play football,0
Eat balanced meals,Manage stress,1
Create an algorithm,Run a marathon,0
Prepare a dish,Make a pie,1
Paint a picture,Give advice,0
Host a meeting,Give a presentation,1
Create an algorithm,Ride a motorcycle,0
Play football,Ride a bike,1
Practice relaxation,Make a phone call,0
Drive a car,Use a taxi,1
Develop an application,Ride a bike,0
Make a sauce,Prepare soup,1
Mow the lawn,Pay bills,0
Do networking,Interview someone,1
Water plants,Go dancing,0
Bake bread,Do exercise,0
Wash windows,Build an object,1
Do exercise,Do stretching,1
Sing a song,Sculpt a statue,1
Drive a truck,Make a phone call,0
Prepare a dish,Make a pie,1
Analyze data,See a doctor,0
Bake a cake,Prepare dessert,1
Apply for credit,Mow the lawn,0
Bake bread,Prepare a smoothie,1
Make a pie,Prepare dessert,1
Drink plenty of water,Get fresh air,1
Prepare an exam,Lead a discussion,1
Play guitar,Draw a portrait,1
Explain a concept,Optimize a system,0
Take a plane,Use an electric bike,1
Drink plenty of water,Go to dentist,1
Ride a scooter,Lead a discussion,0
Create artwork,Sculpt a statue,1
Sculpt a statue,Deploy an application,0
Supervise students,Do tutoring,1
Pay bills,Create a course,0
Do exercise,Paint a picture,0
Develop an application,Do maintenance,1
Repair furniture,Clean the house,1
Ride a scooter,Play guitar,0
Do networking,Present a project,1
Ride a motorcycle,Get fresh air,0
Use an electric bike,Take the train,1
Play drums,Get fresh air,0
Prepare a salad,Tidy the house,0
Create a course,Teach a language,1
Moderate a debate,Play guitar,0
Draw a portrait,Explain a concept,0
Repair furniture,Take photographs,0
Run a workshop,Teach mathematics,1
Take vitamins,Peel vegetables,0
Host a meeting,Give a speech,1
Go dancing,Play volleyball,1
Moderate a debate,Interview someone,1
Run a workshop,Give advice,1
Sculpt a statue,Paint a picture,1
Make a pie,Monitor a system,0
Moderate a debate,Mow the lawn,0
Open an account,Teach mathematics,0
Hitchhike,Take a ferry,1
Sculpt a statue,Write a song,1
Repair a computer,Play tennis,0
Explain a concept,Organize training,1
Practice boxing,Swim in pool,1
Speak publicly,Take photographs,0
Do networking,Give a presentation,1
Apply for credit,Install software,0
Plant flowers,Cook rice,0
Take a plane,Host a meeting,0
Negotiate a contract,Send an email,1
Drive a truck,Cook rice,0
Ride a scooter,Ride a motorcycle,1
Negotiate a contract,Do networking,1
Take the train,Drive a truck,1
Plant flowers,Bake bread,0
Teach a language,Give a lesson,1
Take the train,Save money,0
Do exercise,See a doctor,1
Organize training,Teach a language,1
Make a sauce,Teach mathematics,0
Pay bills,Prepare a dish,0
Automate a task,Swim in pool,0
Pay bills,Play football,0
Take a plane,Take the train,1
Drive a truck,Speak publicly,0
Make a phone call,Play violin,0
Create a course,Do physiotherapy,0
Moderate a debate,Take vitamins,0
Prepare an exam,Run a workshop,1
Bake a cake,Prepare dessert,1
Give advice,Organize training,1
Prepare a smoothie,Peel vegetables,1
Take a bus,Take the train,1
Drive a truck,Ride a motorcycle,1
Take a bus,Walk in the city,1
Walk in the city,Use a taxi,1
Bake bread,Write a letter,0
Ride a scooter,Go grocery shopping,0
Make an omelet,Water plants,0
Do exercise,Run a workshop,0
Cook vegetables,Take a ferry,0
Make a pie,Make a phone call,0
Repair furniture,Practice yoga,0
Bake a cake,Peel vegetables,1
Play basketball,Install software,0
Deploy an application,Cook vegetables,0
Create a course,Tidy the house,0
Secure a server,Bake bread,0
Get a massage,Monitor a system,0
Take a bus,Analyze data,0
Go skiing,Go shopping,0
Get a massage,Take vitamins,1
Do exercise,Drink plenty of water,1
Make an omelet,Peel vegetables,1
Speak publicly,Go shopping,0
Draw a portrait,Play football,0
Invest in stocks,Organize a closet,0
Do stretching,Do meditation,1
Make an omelet,Prepare dessert,1
Manage finances,Manage budget,1
Play violin,Sing a song,1
Organize training,Give a presentation,1
Take a plane,Bake a cake,0
Sculpt a statue,Draw a portrait,1
Open an account,Return a product,1
Wash windows,Use a scooter,0
Cook vegetables,Improvise on piano,0
Do stretching,Swim in pool,0
Secure a server,Prepare a dish,0
Prepare a lesson,Give a lesson,1
Walk in the city,Present a project,0
Sleep enough,Get a health checkup,1
Develop an application,Make a pie,0
Draw a portrait,Build an object,0
Explain a concept,Teach mathematics,1
Plant flowers,Organize a closet,1
Repair a computer,Monitor a system,1
Swim in pool,Play guitar,0
Make a sauce,Prepare dessert,1
Lead a discussion,Cook vegetables,0
Bake a cake,Prepare dessert,1
Practice relaxation,Take the subway,0
Secure a server,Test a program,1
Explain a concept,Organize training,1
Deploy an application,Speak publicly,0
Develop an application,Take the train,0
Mow the lawn,Trim trees,1
Monitor a system,Compare prices,0
Supervise students,Do tutoring,1
Drive a car,Calculate expenses,0
Water plants,Repair furniture,1
Make a sauce,Cook a roast,1
Bake a cake,Grill meat,1
Eat balanced meals,Do stretching,1
Shop online,Invest in stocks,1
Hitchhike,Give a presentation,0
Walk in the city,Practice relaxation,0
Manage finances,Prepare an exam,0
Create a website,Organize training,0
Repair a computer,Cook rice,0
Prepare a dish,Evaluate students,0
Peel vegetables,Cook a roast,1
Use an electric bike,Wash windows,0
Cook rice,Play piano,0
Do exercise,Take care of skin,1
Create a drawing,Play drums,1
Plant flowers,Manage stress,0
Water plants,Run a marathon,0
Create artwork,Monitor a system,0
Create a website,Create a database,1
Moderate a debate,Speak publicly,1
Secure a server,Drink plenty of water,0
Speak publicly,Deploy an application,0
Write a letter,Paint with watercolor,0
Build an object,Teach mathematics,0
Manage finances,Go hiking,0
Use an electric bike,Clean the house,0
Give a presentation,Supervise students,1
Hitchhike,Manage finances,0
Ride a scooter,Create a course,0
Take a ferry,Use a taxi,1
Play football,Use a taxi,0
Run a workshop,Evaluate students,1
Play guitar,Grill meat,0
Analyze data,Write a report,0
Speak publicly,Do networking,1
Secure a server,Optimize a system,1
Write a message,Go hiking,0
Hitchhike,Use an electric bike,1
Run a workshop,Evaluate students,1
See a doctor,Cook a roast,0
Bake a cake,Cook a roast,1
Host a meeting,Present a project,1
Play violin,Paint with watercolor,1
Monitor a system,Prepare a salad,0
Create a drawing,Compose a melody,1
Drive a truck,Do accounting,0
Play basketball,Go dancing,1
Apply for credit,Prepare a dish,0
Prepare dessert,Prepare a smoothie,1
Do exercise,Get a massage,1
Analyze data,Take photographs,0
Cook rice,Grill meat,1
Get a massage,Take care of skin,1
Give advice,Explain a concept,1
Cook vegetables,Bake bread,1
Practice yoga,Swim in pool,1
Sing a song,Play piano,1
Organize a conference,Interview someone,1
Open an account,Repair furniture,0
Maintain the garden,Mow the lawn,1
Write a letter,Paint a wall,0
Take a bus,Ride a scooter,1
Peel vegetables,Do accounting,0
Drink plenty of water,Do physiotherapy,1
Mow the lawn,Grill meat,0
Practice yoga,Practice boxing,1
Hitchhike,Use an electric bike,1
Sculpt a statue,Compose a song,1
Make a pie,Bake bread,1
Write a message,Do meditation,0
Automate a task,Develop an application,1
Paint a picture,Draw a portrait,1
Ride a motorcycle,Take a plane,1
Prepare dessert,Write a song,0
Peel vegetables,Prepare a dish,1
Repair furniture,Manage finances,0
Create a course,Ride a motorcycle,0
Play football,Send an email,0
Cook vegetables,Prepare a smoothie,1
Lead a discussion,Save money,0
Lead a discussion,Do tutoring,1
Shop online,Swim in pool,0
Peel vegetables,Prepare a dish,1
Build an object,Install a shelf,1
Automate a task,Install software,1
Cook rice,Make a sauce,1
Prepare a smoothie,Prepare a salad,1
Explain a concept,Play tennis,0
Play drums,Do dishes,0
Build an object,Mow the lawn,1
Give advice,Prepare dessert,0
Ride a motorcycle,Make a phone call,0
Configure a network,Create a database,1
Lead a discussion,Organize training,1
See a doctor,Optimize a system,0
Give advice,Organize a conference,0
Drive a truck,Use an electric bike,1
Run a workshop,Deploy an application,0
Paint a picture,Take photographs,1
Eat balanced meals,Go hiking,0
Get a massage,Sleep enough,1
Play guitar,Repair a computer,0
Cook vegetables,Peel vegetables,1
Play drums,Play violin,1
Explain a concept,Give a presentation,1
Take vitamins,Grill meat,0
Make an omelet,Grill meat,1
Take a bus,Teach mathematics,0
Cook rice,Cook a roast,1
Moderate a debate,Write a message,1
Go skiing,Play basketball,1
Write a letter,Give a speech,1
Give advice,Explain a concept,1
Plant flowers,Make a pie,0
Draw a portrait,Play drums,1
Go dancing,Go jogging,1
Prepare dessert,Teach mathematics,0
Secure a server,Hitchhike,0
Run a workshop,Lead a discussion,1
Prepare an exam,Plant flowers,0
Make an omelet,Bake bread,1
Play basketball,Do physiotherapy,0
Repair furniture,Hitchhike,0
Play football,Do accounting,0
Cook vegetables,Grill meat,1
Take a ferry,Use a taxi,1
Mow the lawn,Create a course,0
Configure a network,Go rock climbing,0
Monitor a system,Ride a motorcycle,0
Take a bus,Drive a truck,1
Prepare a smoothie,Write a letter,0
Practice boxing,Deploy an application,0
Draw a portrait,Paint with watercolor,1
Prepare an exam,Organize training,1
Deploy an application,Wash windows,0
Make a pie,Grill meat,1
Maintain the garden,Paint a wall,1
Host a meeting,Tidy the house,0
Maintain the garden,Take a ferry,0
Repair a computer,Analyze data,1
Do stretching,Eat balanced meals,1
Make an omelet,Swim in pool,0
Walk in the city,Use a scooter,1
Develop an application,Repair a computer,1
Repair a computer,Automate a task,1
Prepare a lesson,Do physiotherapy,0
Run a workshop,Drive a truck,0
Play football,Go skiing,1
Shop online,Wash windows,0
Give a presentation,Give a lesson,1
Bake bread,Speak publicly,0
Use an electric bike,Drive a car,1
Hitchhike,Ride a scooter,1
Cook rice,Prepare a smoothie,1
Host a meeting,Negotiate a contract,1
Do exercise,Lead a discussion,0
Manage finances,Pay bills,1
Take a bus,Sing a song,0
Prepare a dish,Prepare dessert,1
Do networking,Grade papers,0
Apply for credit,Go grocery shopping,1
Take vitamins,Do physiotherapy,1
Play football,Go skiing,1
Create artwork,Sing a song,1
Use an electric bike,Ride a motorcycle,1
Apply for credit,Pay bills,1
Host a meeting,Give a speech,1
Teach a language,Interview someone,0
Moderate a debate,Write a report,1
Create artwork,Use a scooter,0
Lead a discussion,Organize training,1
Prepare a dish,Grill meat,1
Improvise on piano,Create artwork,1
Use a scooter,Water plants,0
Drive a truck,Drive a car,1
Improvise on piano,Bake bread,0
Get a massage,Do physiotherapy,1
Give advice,Lead a discussion,1
Sculpt a statue,Take photographs,1
Take the train,Drive a tractor,1
Apply for credit,Speak in public,0
Sing a song,Grade papers,0
Plant flowers,Make a phone call,0
Lead a discussion,Write a message,0
Tidy the house,Wash windows,1
Do networking,Present a project,1
Cook a roast,Cook rice,1
Monitor a system,Sleep enough,0
Prepare a dish,Take care of skin,0
Prepare a lesson,Give a presentation,1
Take a plane,Buy clothes,0
Negotiate a contract,Write a message,1
Sing a song,Write a song,1
Moderate a debate,Create a drawing,0
Mow the lawn,Ride a scooter,0
Run a workshop,Paint with watercolor,0
Grill meat,Run a workshop,0
Cook a roast,Speak publicly,0
Lead a discussion,Cook a roast,0
Compare prices,Present a project,0
Do accounting,Test a program,0
Bake a cake,Make a pie,1
Invest in stocks,Create a course,0
Prepare dessert,Prepare soup,1
Take the train,Take photographs,0
Practice relaxation,Cook vegetables,0
Sing a song,Compose a melody,1
Swim in pool,Sleep enough,0
Make a phone call,Automate a task,0
Drive a truck,Take the train,1
Secure a server,Do maintenance,1
Repair furniture,Mow the lawn,1
Host a meeting,Calculate expenses,0
Monitor a system,Give a lesson,0
Mow the lawn,Plant flowers,1
Pay bills,Apply for credit,1
Get a massage,Go shopping,0
Go dancing,Swim in pool,1
Go dancing,Play volleyball,1
Swim in pool,Interview someone,0
Paint a picture,Compose a song,1
Get a massage,Monitor a system,0
Make an omelet,Prepare soup,1
Practice relaxation,Paint with watercolor,0
Build an object,Tidy the house,1
Analyze data,Eat balanced meals,0
Cook a roast,Prepare a salad,1
Use a scooter,Make a pie,0
Play guitar,Create a drawing,1
Create a website,Test a program,1
Bake a cake,Create a database,0
Take a plane,Use an electric bike,1
Prepare a smoothie,Prepare dessert,1
Take a ferry,Make a sauce,0
Walk in the city,Automate a task,0
Sing a song,Wash windows,0
Maintain the garden,Trim trees,1
Configure a network,Create a database,1
Compare prices,Do accounting,1
Apply for credit,Go shopping,1
Open an account,Save money,1
Repair furniture,Install a shelf,1
Pay bills,Teach a language,0
Wash windows,Play piano,0
Make a pie,Make an omelet,1
Supervise students,Ride a bike,0
Build an object,Trim trees,1
Open an account,Prepare an exam,0
Make an omelet,Lead a discussion,0
Cook a roast,Cook vegetables,1
Drive a car,Use an electric bike,1
Cook rice,Give advice,0
Create a website,Go skiing,0
Go dancing,Build an object,0
Build an object,Wash windows,1
Cook vegetables,Cook rice,1
Paint a picture,Drive a truck,0
Take a bus,Take the subway,1
Maintain the garden,Cook pasta,0
Secure a server,Configure a network,1
Apply for credit,Shop online,1
Supervise students,Cook rice,0
Prepare dessert,Maintain the garden,0
Peel vegetables,Bake a cake,1
Prepare a smoothie,Save money,0
Make a sauce,Prepare a smoothie,1
Give a presentation,Drive a tractor,0
Pay bills,Create a database,0
Invest in stocks,Compare prices,1
Take the train,Speak publicly,0
Write a message,Make a sauce,0
Go skiing,Use an electric bike,0
Create a course,Teach mathematics,1
Repair furniture,Run a marathon,0
Bake a cake,Cook pasta,1
Drive a car,Pay bills,0
Play football,Hitchhike,0
Give a presentation,Sleep enough,0
